"","rootClass","class","name","getter","use","index","nullness.actual","nullness.definition","nullness.usage.null","nullness.usage.non.null","nullness.usage.unknown","n.usage","nullability.evidence","nullability","nullness.usage"
"1","java.beans.FeatureDescriptor","java.beans.FeatureDescriptor","getValue(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,0,20,20,0,0,"NonNull"
"2","java.beans.FeatureDescriptor","java.beans.FeatureDescriptor","setDisplayName(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,0,2,2,0,0,"NonNull"
"3","java.beans.FeatureDescriptor","java.beans.FeatureDescriptor","setName(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,0,2,2,0,0,"NonNull"
"4","java.beans.FeatureDescriptor","java.beans.FeatureDescriptor","setShortDescription(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,0,2,2,0,0,"NonNull"
"5","java.beans.FeatureDescriptor","java.beans.FeatureDescriptor","setValue(Ljava/lang/String;Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull",NA,0,44,2,46,0,0,"NonNull"
"6","java.beans.FeatureDescriptor","java.beans.FeatureDescriptor","setValue(Ljava/lang/String;Ljava/lang/Object;)",FALSE,"parameter",1,"NonNull",NA,0,44,2,46,0,0,"NonNull"
"7","java.beans.PropertyDescriptor","java.beans.PropertyDescriptor","<init>(Ljava/lang/String;Ljava/lang/Class;)",FALSE,"parameter",0,"NonNull",NA,0,88,0,88,0,0,"NonNull"
"8","java.beans.PropertyDescriptor","java.beans.PropertyDescriptor","<init>(Ljava/lang/String;Ljava/lang/Class;)",FALSE,"parameter",1,"NonNull",NA,0,88,0,88,0,0,"NonNull"
"9","java.beans.PropertyDescriptor","java.beans.PropertyDescriptor","<init>(Ljava/lang/String;Ljava/lang/reflect/Method;Ljava/lang/reflect/Method;)",FALSE,"parameter",0,"NonNull",NA,0,0,2,2,0,0,"NonNull"
"10","java.beans.PropertyDescriptor","java.beans.PropertyDescriptor","<init>(Ljava/lang/String;Ljava/lang/reflect/Method;Ljava/lang/reflect/Method;)",FALSE,"parameter",1,"Nullable",NA,2,0,0,2,2,1,"Nullable"
"11","java.beans.PropertyDescriptor","java.beans.PropertyDescriptor","<init>(Ljava/lang/String;Ljava/lang/reflect/Method;Ljava/lang/reflect/Method;)",FALSE,"parameter",2,"Nullable",NA,2,0,0,2,2,1,"Nullable"
"12","java.beans.PropertyDescriptor","java.beans.PropertyDescriptor","setPropertyEditorClass(Ljava/lang/Class;)",FALSE,"parameter",0,"Nullable",NA,0,0,2,2,0,0,"NonNull"
"13","java.beans.PropertyDescriptor","java.beans.PropertyDescriptor","setWriteMethod(Ljava/lang/reflect/Method;)",FALSE,"parameter",0,"Nullable",NA,0,2,0,2,0,0,"NonNull"
"14","java.io.BufferedInputStream","java.io.BufferedInputStream","<init>(Ljava/io/InputStream;I)",FALSE,"parameter",0,"NonNull",NA,0,5,14,19,0,0,"NonNull"
"15","java.io.BufferedOutputStream","java.io.BufferedOutputStream","<init>(Ljava/io/OutputStream;I)",FALSE,"parameter",0,"NonNull",NA,0,9,2,11,0,0,"NonNull"
"16","java.io.BufferedReader","java.io.BufferedReader","<init>(Ljava/io/Reader;)",FALSE,"parameter",0,"NonNull",NA,0,287,34,321,0,0,"NonNull"
"17","java.io.BufferedReader","java.io.BufferedReader","<init>(Ljava/io/Reader;I)",FALSE,"parameter",0,"NonNull",NA,0,3,12,15,0,0,"NonNull"
"18","java.io.BufferedReader","java.io.LineNumberReader","<init>(Ljava/io/Reader;)",FALSE,"parameter",0,"NonNull",NA,0,0,5,5,0,0,"NonNull"
"19","java.io.BufferedWriter","java.io.BufferedWriter","<init>(Ljava/io/Writer;)",FALSE,"parameter",0,"NonNull",NA,0,65,20,85,0,0,"NonNull"
"20","java.io.BufferedWriter","java.io.BufferedWriter","<init>(Ljava/io/Writer;I)",FALSE,"parameter",0,"NonNull",NA,0,2,5,7,0,0,"NonNull"
"21","java.io.ByteArrayInputStream","java.io.ByteArrayInputStream","<init>([B)",FALSE,"parameter",0,"NonNull",NA,0,58,320,378,0,0,"NonNull"
"22","java.io.ByteArrayInputStream","java.io.ByteArrayInputStream","<init>([BII)",FALSE,"parameter",0,"NonNull",NA,0,20,89,109,0,0,"NonNull"
"23","java.io.ByteArrayOutputStream","java.io.ByteArrayOutputStream","toString(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,11,0,11,0,0,"NonNull"
"24","java.io.ByteArrayOutputStream","java.io.ByteArrayOutputStream","writeTo(Ljava/io/OutputStream;)",FALSE,"parameter",0,"NonNull",NA,0,9,4,13,0,0,"NonNull"
"25","java.io.CharArrayReader","java.io.CharArrayReader","<init>([C)",FALSE,"parameter",0,"NonNull",NA,0,0,9,9,0,0,"NonNull"
"26","java.io.DataInput","java.io.DataInput","readFully([B)",FALSE,"parameter",0,"NonNull",NA,0,12,15,27,0,0,"NonNull"
"27","java.io.DataInput","java.io.DataInput","readFully([BII)",FALSE,"parameter",0,"NonNull",NA,0,0,15,15,0,0,"NonNull"
"28","java.io.DataInput","java.io.DataInputStream","readFully([B)",FALSE,"parameter",0,"NonNull",NA,0,4,0,4,0,0,"NonNull"
"29","java.io.DataInput","java.io.DataInputStream","readFully([BII)",FALSE,"parameter",0,"NonNull",NA,0,1,0,1,0,0,"NonNull"
"30","java.io.DataInputStream","java.io.DataInputStream","readUTF(Ljava/io/DataInput;)",FALSE,"parameter",0,"NonNull",NA,0,3,0,3,0,0,"NonNull"
"31","java.io.DataOutput","java.io.DataOutput","write([B)",FALSE,"parameter",0,"NonNull",NA,0,0,15,15,0,0,"NonNull"
"32","java.io.DataOutput","java.io.DataOutput","write([BII)",FALSE,"parameter",0,"NonNull",NA,0,0,15,15,0,0,"NonNull"
"33","java.io.DataOutput","java.io.DataOutput","writeBytes(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,0,15,15,0,0,"NonNull"
"34","java.io.DataOutput","java.io.DataOutput","writeChars(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,0,15,15,0,0,"NonNull"
"35","java.io.DataOutput","java.io.DataOutput","writeUTF(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,0,15,15,0,0,"NonNull"
"36","java.io.DataOutput","java.io.DataOutputStream","writeBytes(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,0,17,17,0,0,"NonNull"
"37","java.io.DataOutput","java.io.DataOutputStream","writeChars(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,30,0,30,0,0,"NonNull"
"38","java.io.DataOutput","java.io.DataOutputStream","writeUTF(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,59,48,107,0,0,"NonNull"
"39","java.io.DataOutput","java.io.ObjectOutputStream","writeUTF(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,0,3,3,0,0,"NonNull"
"40","java.io.DataOutput","java.io.RandomAccessFile","writeBytes(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,0,3,3,0,0,"NonNull"
"41","java.io.File","java.io.File","<init>(Ljava/io/File;Ljava/lang/String;)",FALSE,"parameter",0,"Nullable",NA,0,249,724,973,0,0,"NonNull"
"42","java.io.File","java.io.File","<init>(Ljava/io/File;Ljava/lang/String;)",FALSE,"parameter",1,"NonNull",NA,0,291,682,973,0,0,"NonNull"
"43","java.io.File","java.io.File","<init>(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,339,1067,1406,0,0,"NonNull"
"44","java.io.File","java.io.File","<init>(Ljava/lang/String;Ljava/lang/String;)",FALSE,"parameter",0,"Nullable",NA,0,3,110,113,0,0,"NonNull"
"45","java.io.File","java.io.File","<init>(Ljava/lang/String;Ljava/lang/String;)",FALSE,"parameter",1,"NonNull",NA,0,47,66,113,0,0,"NonNull"
"46","java.io.File","java.io.File","<init>(Ljava/net/URI;)",FALSE,"parameter",0,"NonNull",NA,0,5,39,44,0,0,"NonNull"
"47","java.io.File","java.io.File","compareTo(Ljava/io/File;)",FALSE,"parameter",0,"NonNull",NA,0,0,4,4,0,0,"NonNull"
"48","java.io.File","java.io.File","createTempFile(Ljava/lang/String;Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,33,6,39,0,0,"NonNull"
"49","java.io.File","java.io.File","createTempFile(Ljava/lang/String;Ljava/lang/String;)",FALSE,"parameter",1,"Nullable",NA,15,24,0,39,15,0.384615384615385,"Nullable"
"50","java.io.File","java.io.File","createTempFile(Ljava/lang/String;Ljava/lang/String;Ljava/io/File;)",FALSE,"parameter",0,"NonNull",NA,0,29,30,59,0,0,"NonNull"
"51","java.io.File","java.io.File","createTempFile(Ljava/lang/String;Ljava/lang/String;Ljava/io/File;)",FALSE,"parameter",1,"Nullable",NA,5,35,19,59,5,0.0847457627118644,"Nullable"
"52","java.io.File","java.io.File","createTempFile(Ljava/lang/String;Ljava/lang/String;Ljava/io/File;)",FALSE,"parameter",2,"Nullable",NA,0,5,54,59,0,0,"NonNull"
"53","java.io.File","java.io.File","list(Ljava/io/FilenameFilter;)",FALSE,"parameter",0,"Nullable",NA,0,11,0,11,0,0,"NonNull"
"54","java.io.File","java.io.File","listFiles(Ljava/io/FileFilter;)",FALSE,"parameter",0,"Nullable",NA,0,30,33,63,0,0,"NonNull"
"55","java.io.File","java.io.File","listFiles(Ljava/io/FilenameFilter;)",FALSE,"parameter",0,"Nullable",NA,0,18,4,22,0,0,"NonNull"
"56","java.io.File","java.io.File","renameTo(Ljava/io/File;)",FALSE,"parameter",0,"NonNull",NA,0,37,13,50,0,0,"NonNull"
"57","java.io.FileFilter","java.io.FileFilter","accept(Ljava/io/File;)",FALSE,"parameter",0,"NonNull",NA,0,16,28,44,0,0,"NonNull"
"58","java.io.FileInputStream","java.io.FileInputStream","<init>(Ljava/io/File;)",FALSE,"parameter",0,"NonNull",NA,0,380,427,807,0,0,"NonNull"
"59","java.io.FileInputStream","java.io.FileInputStream","<init>(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,14,76,90,0,0,"NonNull"
"60","java.io.FileOutputStream","java.io.FileOutputStream","<init>(Ljava/io/File;)",FALSE,"parameter",0,"NonNull",NA,0,113,232,345,0,0,"NonNull"
"61","java.io.FileOutputStream","java.io.FileOutputStream","<init>(Ljava/io/File;Z)",FALSE,"parameter",0,"NonNull",NA,0,11,22,33,0,0,"NonNull"
"62","java.io.FileOutputStream","java.io.FileOutputStream","<init>(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,2,13,15,0,0,"NonNull"
"63","java.io.FileOutputStream","java.io.FileOutputStream","<init>(Ljava/lang/String;Z)",FALSE,"parameter",0,"NonNull",NA,0,3,4,7,0,0,"NonNull"
"64","java.io.FileReader","java.io.FileReader","<init>(Ljava/io/File;)",FALSE,"parameter",0,"NonNull",NA,0,27,19,46,0,0,"NonNull"
"65","java.io.FileReader","java.io.FileReader","<init>(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,0,5,5,0,0,"NonNull"
"66","java.io.FileWriter","java.io.FileWriter","<init>(Ljava/io/File;)",FALSE,"parameter",0,"NonNull",NA,0,36,3,39,0,0,"NonNull"
"67","java.io.FileWriter","java.io.FileWriter","<init>(Ljava/io/File;Z)",FALSE,"parameter",0,"NonNull",NA,0,0,3,3,0,0,"NonNull"
"68","java.io.FilenameFilter","java.io.FilenameFilter","accept(Ljava/io/File;Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,0,8,8,0,0,"NonNull"
"69","java.io.FilenameFilter","java.io.FilenameFilter","accept(Ljava/io/File;Ljava/lang/String;)",FALSE,"parameter",1,"NonNull",NA,0,0,8,8,0,0,"NonNull"
"70","java.io.FilterInputStream","java.io.BufferedInputStream","<init>(Ljava/io/InputStream;)",FALSE,"parameter",0,"NonNull",NA,0,71,155,226,0,0,"NonNull"
"71","java.io.FilterInputStream","java.io.DataInputStream","<init>(Ljava/io/InputStream;)",FALSE,"parameter",0,"NonNull",NA,0,19,69,88,0,0,"NonNull"
"72","java.io.FilterInputStream","java.io.FilterInputStream","<init>(Ljava/io/InputStream;)",FALSE,"parameter",0,"Nullable",NA,0,27,51,78,0,0,"NonNull"
"73","java.io.FilterInputStream","java.util.jar.JarInputStream","<init>(Ljava/io/InputStream;)",FALSE,"parameter",0,"NonNull",NA,0,0,2,2,0,0,"NonNull"
"74","java.io.FilterInputStream","java.util.zip.InflaterInputStream","<init>(Ljava/io/InputStream;)",FALSE,"parameter",0,"NonNull",NA,0,3,4,7,0,0,"NonNull"
"75","java.io.FilterOutputStream","java.io.BufferedOutputStream","<init>(Ljava/io/OutputStream;)",FALSE,"parameter",0,"NonNull",NA,0,49,90,139,0,0,"NonNull"
"76","java.io.FilterOutputStream","java.io.DataOutputStream","<init>(Ljava/io/OutputStream;)",FALSE,"parameter",0,"NonNull",NA,0,36,72,108,0,0,"NonNull"
"77","java.io.FilterOutputStream","java.io.FilterOutputStream","<init>(Ljava/io/OutputStream;)",FALSE,"parameter",0,"Nullable",NA,2,33,23,58,2,0.0344827586206897,"Nullable"
"78","java.io.FilterOutputStream","java.io.PrintStream","<init>(Ljava/io/OutputStream;)",FALSE,"parameter",0,"NonNull",NA,0,16,4,20,0,0,"NonNull"
"79","java.io.InputStream","java.io.ByteArrayInputStream","read([BII)",FALSE,"parameter",0,"NonNull",NA,0,0,5,5,0,0,"NonNull"
"80","java.io.InputStream","java.io.FileInputStream","read([B)",FALSE,"parameter",0,"NonNull",NA,0,3,0,3,0,0,"NonNull"
"81","java.io.InputStream","java.io.FilterInputStream","read([B)",FALSE,"parameter",0,"NonNull",NA,0,7,4,11,0,0,"NonNull"
"82","java.io.InputStream","java.io.FilterInputStream","read([BII)",FALSE,"parameter",0,"NonNull",NA,0,0,4,4,0,0,"NonNull"
"83","java.io.InputStream","java.io.InputStream","read([B)",FALSE,"parameter",0,"NonNull",NA,0,188,94,282,0,0,"NonNull"
"84","java.io.InputStream","java.io.InputStream","read([BII)",FALSE,"parameter",0,"NonNull",NA,0,78,122,200,0,0,"NonNull"
"85","java.io.InputStreamReader","java.io.InputStreamReader","<init>(Ljava/io/InputStream;)",FALSE,"parameter",0,"NonNull",NA,0,25,127,152,0,0,"NonNull"
"86","java.io.InputStreamReader","java.io.InputStreamReader","<init>(Ljava/io/InputStream;Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,46,53,99,0,0,"NonNull"
"87","java.io.InputStreamReader","java.io.InputStreamReader","<init>(Ljava/io/InputStream;Ljava/lang/String;)",FALSE,"parameter",1,"NonNull",NA,0,65,34,99,0,0,"NonNull"
"88","java.io.InputStreamReader","java.io.InputStreamReader","<init>(Ljava/io/InputStream;Ljava/nio/charset/Charset;)",FALSE,"parameter",0,"NonNull",NA,0,49,188,237,0,0,"NonNull"
"89","java.io.InputStreamReader","java.io.InputStreamReader","<init>(Ljava/io/InputStream;Ljava/nio/charset/Charset;)",FALSE,"parameter",1,"NonNull",NA,0,9,228,237,0,0,"NonNull"
"90","java.io.InputStreamReader","java.io.InputStreamReader","<init>(Ljava/io/InputStream;Ljava/nio/charset/CharsetDecoder;)",FALSE,"parameter",0,"NonNull",NA,0,0,6,6,0,0,"NonNull"
"91","java.io.InputStreamReader","java.io.InputStreamReader","<init>(Ljava/io/InputStream;Ljava/nio/charset/CharsetDecoder;)",FALSE,"parameter",1,"NonNull",NA,0,0,6,6,0,0,"NonNull"
"92","java.io.ObjectInputStream","java.io.ObjectInputStream","<init>(Ljava/io/InputStream;)",FALSE,"parameter",0,"NonNull",NA,0,38,20,58,0,0,"NonNull"
"93","java.io.ObjectOutput","java.io.ObjectOutput","writeObject(Ljava/lang/Object;)",FALSE,"parameter",0,"Nullable",NA,0,0,3,3,0,0,"NonNull"
"94","java.io.ObjectOutput","java.io.ObjectOutputStream","writeObject(Ljava/lang/Object;)",FALSE,"parameter",0,"Nullable",NA,15,4,592,611,15,0.0245499181669394,"Nullable"
"95","java.io.ObjectOutputStream","java.io.ObjectOutputStream","<init>(Ljava/io/OutputStream;)",FALSE,"parameter",0,"NonNull",NA,0,57,6,63,0,0,"NonNull"
"96","java.io.ObjectStreamClass","java.io.ObjectStreamClass","lookup(Ljava/lang/Class;)",FALSE,"parameter",0,"NonNull",NA,0,3,6,9,0,0,"NonNull"
"97","java.io.OutputStream","java.io.BufferedOutputStream","write([BII)",FALSE,"parameter",0,"NonNull",NA,0,3,0,3,0,0,"NonNull"
"98","java.io.OutputStream","java.io.ByteArrayOutputStream","write([BII)",FALSE,"parameter",0,"NonNull",NA,0,32,54,86,0,0,"NonNull"
"99","java.io.OutputStream","java.io.DataOutputStream","write([BII)",FALSE,"parameter",0,"NonNull",NA,0,0,10,10,0,0,"NonNull"
"100","java.io.OutputStream","java.io.FileOutputStream","write([B)",FALSE,"parameter",0,"NonNull",NA,0,0,10,10,0,0,"NonNull"
"101","java.io.OutputStream","java.io.FileOutputStream","write([BII)",FALSE,"parameter",0,"NonNull",NA,0,0,15,15,0,0,"NonNull"
"102","java.io.OutputStream","java.io.FilterOutputStream","write([B)",FALSE,"parameter",0,"NonNull",NA,0,0,46,46,0,0,"NonNull"
"103","java.io.OutputStream","java.io.OutputStream","write([B)",FALSE,"parameter",0,"NonNull",NA,0,82,1531,1613,0,0,"NonNull"
"104","java.io.OutputStream","java.io.OutputStream","write([BII)",FALSE,"parameter",0,"NonNull",NA,0,105,148,253,0,0,"NonNull"
"105","java.io.OutputStreamWriter","java.io.OutputStreamWriter","<init>(Ljava/io/OutputStream;)",FALSE,"parameter",0,"NonNull",NA,0,10,10,20,0,0,"NonNull"
"106","java.io.OutputStreamWriter","java.io.OutputStreamWriter","<init>(Ljava/io/OutputStream;Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,17,22,39,0,0,"NonNull"
"107","java.io.OutputStreamWriter","java.io.OutputStreamWriter","<init>(Ljava/io/OutputStream;Ljava/lang/String;)",FALSE,"parameter",1,"NonNull",NA,0,17,22,39,0,0,"NonNull"
"108","java.io.OutputStreamWriter","java.io.OutputStreamWriter","<init>(Ljava/io/OutputStream;Ljava/nio/charset/Charset;)",FALSE,"parameter",0,"NonNull",NA,0,29,121,150,0,0,"NonNull"
"109","java.io.OutputStreamWriter","java.io.OutputStreamWriter","<init>(Ljava/io/OutputStream;Ljava/nio/charset/Charset;)",FALSE,"parameter",1,"NonNull",NA,0,13,137,150,0,0,"NonNull"
"110","java.io.OutputStreamWriter","java.io.OutputStreamWriter","<init>(Ljava/io/OutputStream;Ljava/nio/charset/CharsetEncoder;)",FALSE,"parameter",0,"NonNull",NA,0,4,8,12,0,0,"NonNull"
"111","java.io.OutputStreamWriter","java.io.OutputStreamWriter","<init>(Ljava/io/OutputStream;Ljava/nio/charset/CharsetEncoder;)",FALSE,"parameter",1,"NonNull",NA,0,4,8,12,0,0,"NonNull"
"112","java.io.PipedOutputStream","java.io.PipedOutputStream","<init>(Ljava/io/PipedInputStream;)",FALSE,"parameter",0,"NonNull",NA,0,0,3,3,0,0,"NonNull"
"113","java.io.PrintStream","java.io.PrintStream","<init>(Ljava/io/OutputStream;Z)",FALSE,"parameter",0,"NonNull",NA,0,0,5,5,0,0,"NonNull"
"114","java.io.PrintStream","java.io.PrintStream","format(Ljava/lang/String;[Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull",NA,0,0,1,1,0,0,"NonNull"
"115","java.io.PrintStream","java.io.PrintStream","format(Ljava/lang/String;[Ljava/lang/Object;)",FALSE,"parameter",1,"NonNull",NA,0,0,1,1,0,0,"NonNull"
"116","java.io.PrintStream","java.io.PrintStream","print(Ljava/lang/Object;)",FALSE,"parameter",0,"Nullable",NA,0,4,5,9,0,0,"NonNull"
"117","java.io.PrintStream","java.io.PrintStream","print(Ljava/lang/String;)",FALSE,"parameter",0,"Nullable",NA,0,48,29,77,0,0,"NonNull"
"118","java.io.PrintStream","java.io.PrintStream","printf(Ljava/lang/String;[Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull",NA,0,13,0,13,0,0,"NonNull"
"119","java.io.PrintStream","java.io.PrintStream","printf(Ljava/lang/String;[Ljava/lang/Object;)",FALSE,"parameter",1,"NonNull",NA,0,13,0,13,0,0,"NonNull"
"120","java.io.PrintStream","java.io.PrintStream","println(Ljava/lang/Object;)",FALSE,"parameter",0,"Nullable",NA,0,0,11,11,0,0,"NonNull"
"121","java.io.PrintStream","java.io.PrintStream","println(Ljava/lang/String;)",FALSE,"parameter",0,"Nullable",NA,0,208,555,763,0,0,"NonNull"
"122","java.io.PrintWriter","java.io.PrintWriter","<init>(Ljava/io/File;)",FALSE,"parameter",0,"NonNull",NA,0,7,10,17,0,0,"NonNull"
"123","java.io.PrintWriter","java.io.PrintWriter","<init>(Ljava/io/File;Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,0,2,2,0,0,"NonNull"
"124","java.io.PrintWriter","java.io.PrintWriter","<init>(Ljava/io/File;Ljava/lang/String;)",FALSE,"parameter",1,"NonNull",NA,0,2,0,2,0,0,"NonNull"
"125","java.io.PrintWriter","java.io.PrintWriter","<init>(Ljava/io/OutputStream;)",FALSE,"parameter",0,"NonNull",NA,0,0,17,17,0,0,"NonNull"
"126","java.io.PrintWriter","java.io.PrintWriter","<init>(Ljava/io/Writer;)",FALSE,"parameter",0,"NonNull",NA,0,222,17,239,0,0,"NonNull"
"127","java.io.PrintWriter","java.io.PrintWriter","<init>(Ljava/io/Writer;Z)",FALSE,"parameter",0,"NonNull",NA,0,10,0,10,0,0,"NonNull"
"128","java.io.PrintWriter","java.io.PrintWriter","format(Ljava/lang/String;[Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull",NA,0,138,0,138,0,0,"NonNull"
"129","java.io.PrintWriter","java.io.PrintWriter","format(Ljava/lang/String;[Ljava/lang/Object;)",FALSE,"parameter",1,"NonNull",NA,0,138,0,138,0,0,"NonNull"
"130","java.io.PrintWriter","java.io.PrintWriter","print(Ljava/lang/Object;)",FALSE,"parameter",0,"Nullable",NA,0,10,10,20,0,0,"NonNull"
"131","java.io.PrintWriter","java.io.PrintWriter","print(Ljava/lang/String;)",FALSE,"parameter",0,"Nullable",NA,0,689,839,1528,0,0,"NonNull"
"132","java.io.PrintWriter","java.io.PrintWriter","printf(Ljava/lang/String;[Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull",NA,0,5,5,10,0,0,"NonNull"
"133","java.io.PrintWriter","java.io.PrintWriter","printf(Ljava/lang/String;[Ljava/lang/Object;)",FALSE,"parameter",1,"NonNull",NA,0,10,0,10,0,0,"NonNull"
"134","java.io.PrintWriter","java.io.PrintWriter","println(Ljava/lang/Object;)",FALSE,"parameter",0,"Nullable",NA,0,3,8,11,0,0,"NonNull"
"135","java.io.PrintWriter","java.io.PrintWriter","println(Ljava/lang/String;)",FALSE,"parameter",0,"Nullable",NA,0,732,249,981,0,0,"NonNull"
"136","java.io.PushbackInputStream","java.io.PushbackInputStream","<init>(Ljava/io/InputStream;I)",FALSE,"parameter",0,"NonNull",NA,0,0,4,4,0,0,"NonNull"
"137","java.io.PushbackInputStream","java.io.PushbackInputStream","unread([BII)",FALSE,"parameter",0,"NonNull",NA,0,4,0,4,0,0,"NonNull"
"138","java.io.RandomAccessFile","java.io.RandomAccessFile","<init>(Ljava/io/File;Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,14,30,44,0,0,"NonNull"
"139","java.io.RandomAccessFile","java.io.RandomAccessFile","<init>(Ljava/io/File;Ljava/lang/String;)",FALSE,"parameter",1,"NonNull",NA,0,44,0,44,0,0,"NonNull"
"140","java.io.RandomAccessFile","java.io.RandomAccessFile","read([B)",FALSE,"parameter",0,"NonNull",NA,0,5,4,9,0,0,"NonNull"
"141","java.io.RandomAccessFile","java.io.RandomAccessFile","read([BII)",FALSE,"parameter",0,"NonNull",NA,0,4,6,10,0,0,"NonNull"
"142","java.io.Reader","java.io.BufferedReader","read([CII)",FALSE,"parameter",0,"NonNull",NA,0,1,0,1,0,0,"NonNull"
"143","java.io.Reader","java.io.InputStreamReader","read([CII)",FALSE,"parameter",0,"NonNull",NA,0,0,1,1,0,0,"NonNull"
"144","java.io.Reader","java.io.Reader","read([C)",FALSE,"parameter",0,"NonNull",NA,0,47,12,59,0,0,"NonNull"
"145","java.io.Reader","java.io.Reader","read([CII)",FALSE,"parameter",0,"NonNull",NA,0,18,82,100,0,0,"NonNull"
"146","java.io.SequenceInputStream","java.io.SequenceInputStream","<init>(Ljava/util/Enumeration;)",FALSE,"parameter",0,"NonNull",NA,0,0,5,5,0,0,"NonNull"
"147","java.io.StringReader","java.io.StringReader","<init>(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,36,149,185,0,0,"NonNull"
"148","java.io.Writer","java.io.BufferedWriter","write([CII)",FALSE,"parameter",0,"NonNull",NA,0,0,2,2,0,0,"NonNull"
"149","java.io.Writer","java.io.PrintWriter","write(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,0,14,14,0,0,"NonNull"
"150","java.io.Writer","java.io.StringWriter","write([CII)",FALSE,"parameter",0,"NonNull",NA,0,5,4,9,0,0,"NonNull"
"151","java.io.Writer","java.io.Writer","write(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,3,97,266,366,3,0.00819672131147541,"Nullable"
"152","java.io.Writer","java.io.Writer","write(Ljava/lang/String;II)",FALSE,"parameter",0,"NonNull",NA,0,4,14,18,0,0,"NonNull"
"153","java.io.Writer","java.io.Writer","write([C)",FALSE,"parameter",0,"NonNull",NA,0,5,29,34,0,0,"NonNull"
"154","java.io.Writer","java.io.Writer","write([CII)",FALSE,"parameter",0,"NonNull",NA,0,26,71,97,0,0,"NonNull"
"155","java.lang.AbstractStringBuilder","java.lang.StringBuffer","append(Ljava/lang/Object;)",FALSE,"parameter",0,"Nullable",NA,0,9,55,64,0,0,"NonNull"
"156","java.lang.AbstractStringBuilder","java.lang.StringBuffer","append(Ljava/lang/String;)",FALSE,"parameter",0,"Nullable",NA,0,921,687,1608,0,0,"NonNull"
"157","java.lang.AbstractStringBuilder","java.lang.StringBuffer","append([CII)",FALSE,"parameter",0,"NonNull",NA,0,4,6,10,0,0,"NonNull"
"158","java.lang.AbstractStringBuilder","java.lang.StringBuffer","getChars(II[CI)",FALSE,"parameter",2,"NonNull",NA,0,0,6,6,0,0,"NonNull"
"159","java.lang.AbstractStringBuilder","java.lang.StringBuffer","indexOf(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,4,0,4,0,0,"NonNull"
"160","java.lang.AbstractStringBuilder","java.lang.StringBuffer","replace(IILjava/lang/String;)",FALSE,"parameter",2,"NonNull",NA,0,0,3,3,0,0,"NonNull"
"161","java.lang.AbstractStringBuilder","java.lang.StringBuilder","append(Ljava/lang/Object;)",FALSE,"parameter",0,"Nullable",NA,48,4572,23012,27632,48,0.00173711638679792,"Nullable"
"162","java.lang.AbstractStringBuilder","java.lang.StringBuilder","append(Ljava/lang/String;)",FALSE,"parameter",0,"Nullable",NA,33,118294,66711,185038,33,0.000178341746019736,"Nullable"
"163","java.lang.AbstractStringBuilder","java.lang.StringBuilder","append([C)",FALSE,"parameter",0,"NonNull",NA,0,26,14,40,0,0,"NonNull"
"164","java.lang.AbstractStringBuilder","java.lang.StringBuilder","append([CII)",FALSE,"parameter",0,"NonNull",NA,0,49,95,144,0,0,"NonNull"
"165","java.lang.AbstractStringBuilder","java.lang.StringBuilder","getChars(II[CI)",FALSE,"parameter",2,"NonNull",NA,0,5,11,16,0,0,"NonNull"
