"","rootClass","class","name","getter","use","index","nullness.actual","nullness.definition","nullness.usage.null","nullness.usage.non.null","nullness.usage.unknown","n.usage","nullability.evidence","nullability","nullness.usage"
"293","com.google.common.collect.SortedMultiset","com.google.common.collect.SortedMultiset","subMultiset(Ljava/lang/Object;Lcom/google/common/collect/BoundType;Ljava/lang/Object;Lcom/google/common/collect/BoundType;)",FALSE,"return",-1,"Nullable",NA,0,0,2,2,0,0,"NonNull"
"294","com.google.common.collect.SortedMultiset","com.google.common.collect.SortedMultiset","tailMultiset(Ljava/lang/Object;Lcom/google/common/collect/BoundType;)",FALSE,"return",-1,"Nullable",NA,0,0,25,25,0,0,"NonNull"
"295","com.google.common.collect.Streams","com.google.common.collect.Streams","mapWithIndex(Ljava/util/stream/Stream;Lcom/google/common/collect/Streams$FunctionWithIndex;)",FALSE,"return",-1,"Nullable","Unknown",0,0,1,1,0,0,"NonNull"
"296","com.google.common.collect.Streams","com.google.common.collect.Streams","stream(Ljava/lang/Iterable;)",FALSE,"return",-1,"Nullable","Unknown",0,0,7,7,0,0,"NonNull"
"297","com.google.common.collect.Synchronized$SynchronizedObject","com.google.common.collect.Synchronized$SynchronizedMap","delegate()",FALSE,"return",-1,"NonNull","Unknown",0,0,4,4,0,0,"NonNull"
"298","com.google.common.collect.Synchronized$SynchronizedObject","com.google.common.collect.Synchronized$SynchronizedSet","delegate()",FALSE,"return",-1,"NonNull","Unknown",0,0,6,6,0,0,"NonNull"
"299","com.google.common.collect.Table","com.google.common.collect.ImmutableTable","cellSet()",FALSE,"return",-1,"Nullable","Unknown",0,0,4,4,0,0,"NonNull"
"300","com.google.common.collect.Table","com.google.common.collect.ImmutableTable","columnKeySet()",FALSE,"return",-1,"Nullable","Unknown",0,0,4,4,0,0,"NonNull"
"301","com.google.common.collect.Table","com.google.common.collect.ImmutableTable","rowKeySet()",FALSE,"return",-1,"Nullable","Unknown",0,0,8,8,0,0,"NonNull"
"302","com.google.common.collect.Table","com.google.common.collect.ImmutableTable","values()",FALSE,"return",-1,"Nullable","Unknown",0,0,2,2,0,0,"NonNull"
"303","com.google.common.collect.Table","com.google.common.collect.StandardTable","columnKeySet()",TRUE,"return",-1,"Nullable","Unknown",0,0,4,4,0,0,"NonNull"
"304","com.google.common.collect.Table","com.google.common.collect.Table","cellSet()",FALSE,"return",-1,"Nullable",NA,0,0,8,8,0,0,"NonNull"
"305","com.google.common.collect.Table","com.google.common.collect.Table","columnMap()",FALSE,"return",-1,"Nullable",NA,0,0,1,1,0,0,"NonNull"
"306","com.google.common.collect.Table","com.google.common.collect.Table","row(Ljava/lang/Object;)",FALSE,"return",-1,"Nullable",NA,0,0,1,1,0,0,"NonNull"
"307","com.google.common.collect.Table","com.google.common.collect.Table","rowMap()",FALSE,"return",-1,"Nullable",NA,0,0,3,3,0,0,"NonNull"
"308","com.google.common.collect.TopKSelector","com.google.common.collect.TopKSelector","least(ILjava/util/Comparator;)",FALSE,"return",-1,"Nullable","NonNull",0,0,1,1,0,0,"NonNull"
"309","com.google.common.collect.TreeBasedTable","com.google.common.collect.TreeBasedTable","create()",FALSE,"return",-1,"Nullable","NonNull",0,0,1,1,0,0,"NonNull"
"310","com.google.common.collect.TreeMultimap","com.google.common.collect.TreeMultimap","create()",FALSE,"return",-1,"NonNull","NonNull",0,0,4,4,0,0,"NonNull"
"311","com.google.common.collect.TreeMultiset","com.google.common.collect.TreeMultiset","create()",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"312","com.google.common.collect.TreeMultiset","com.google.common.collect.TreeMultiset","create(Ljava/util/Comparator;)",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"313","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","add(Ljava/util/Comparator;Ljava/lang/Object;I[I)",FALSE,"return",-1,"NonNull","Unknown",0,0,1,1,0,0,"NonNull"
"314","com.google.common.collect.TreeMultiset$Reference","com.google.common.collect.TreeMultiset$Reference","get()",FALSE,"return",-1,"Nullable","Unknown",0,5,0,5,5,1,"Nullable"
"315","com.google.common.collect.TreeRangeMap$RangeMapEntry","com.google.common.collect.TreeRangeMap$RangeMapEntry","getUpperBound()",FALSE,"return",-1,"Nullable","Unknown",0,0,6,6,0,0,"NonNull"
"316","com.google.common.collect.TreeRangeSet","com.google.common.collect.TreeRangeSet","create(Lcom/google/common/collect/RangeSet;)",FALSE,"return",-1,"Nullable","NonNull",0,0,2,2,0,0,"NonNull"
"317","com.google.common.collect.TreeTraverser","com.google.common.collect.TreeTraverser","children(Ljava/lang/Object;)",FALSE,"return",-1,"Nullable",NA,0,0,4,4,0,0,"NonNull"
"318","com.google.common.collect.TreeTraverser","com.google.common.collect.TreeTraverser","preOrderTraversal(Ljava/lang/Object;)",FALSE,"return",-1,"Nullable","NonNull",0,0,5,5,0,0,"NonNull"
"319","com.google.common.escape.ArrayBasedEscaperMap","com.google.common.escape.ArrayBasedEscaperMap","getReplacementArray()",TRUE,"return",-1,"Nullable","Unknown",0,0,2,2,0,0,"NonNull"
"320","com.google.common.escape.CharEscaper","com.google.common.escape.CharEscaper","escape(C)",FALSE,"return",-1,"Nullable",NA,0,4,0,4,4,1,"Nullable"
"321","com.google.common.escape.Escapers","com.google.common.escape.Escapers","builder()",FALSE,"return",-1,"Nullable","NonNull",0,0,2,2,0,0,"NonNull"
"322","com.google.common.escape.Escapers$Builder","com.google.common.escape.Escapers$Builder","addEscape(CLjava/lang/String;)",FALSE,"return",-1,"Nullable","NonNull",0,0,5,5,0,0,"NonNull"
"323","com.google.common.escape.Platform","com.google.common.escape.Platform","charBufferFromThreadLocal()",FALSE,"return",-1,"Nullable","Unknown",0,0,3,3,0,0,"NonNull"
"324","com.google.common.eventbus.SubscriberExceptionContext","com.google.common.eventbus.SubscriberExceptionContext","getEventBus()",TRUE,"return",-1,"Nullable","Unknown",0,0,1,1,0,0,"NonNull"
"325","com.google.common.eventbus.SubscriberExceptionContext","com.google.common.eventbus.SubscriberExceptionContext","getSubscriberMethod()",TRUE,"return",-1,"Nullable","Unknown",0,0,1,1,0,0,"NonNull"
"326","com.google.common.eventbus.SubscriberRegistry","com.google.common.eventbus.SubscriberRegistry","getSubscribers(Ljava/lang/Object;)",FALSE,"return",-1,"Nullable","Unknown",0,0,1,1,0,0,"NonNull"
"327","com.google.common.graph.BaseGraph","com.google.common.graph.AbstractNetwork$1","nodes()",FALSE,"return",-1,"Nullable","Unknown",0,0,1,1,0,0,"NonNull"
