"","class","attribute","visibility","name","getter","index","internal","nullness","n"
"45","org.apache.commons.io.FileUtils","method","public","copyDirectory(Ljava/io/File;Ljava/io/File;)","false",1,"false","NON_NULL",15
"46","org.apache.commons.io.FileUtils","method","public","copyFile(Ljava/io/File;Ljava/io/File;)","false",0,"false","NON_NULL",16
"47","org.apache.commons.io.FileUtils","method","public","copyFile(Ljava/io/File;Ljava/io/File;)","false",0,"false","UNKNOWN",13
"48","org.apache.commons.io.FileUtils","method","public","copyFile(Ljava/io/File;Ljava/io/File;)","false",1,"false","NON_NULL",20
"49","org.apache.commons.io.FileUtils","method","public","copyFile(Ljava/io/File;Ljava/io/File;)","false",1,"false","UNKNOWN",9
"50","org.apache.commons.io.FileUtils","method","public","copyFile(Ljava/io/File;Ljava/io/OutputStream;)","false",0,"false","NON_NULL",3
"51","org.apache.commons.io.FileUtils","method","public","copyFile(Ljava/io/File;Ljava/io/OutputStream;)","false",0,"false","UNKNOWN",5
"52","org.apache.commons.io.FileUtils","method","public","copyFile(Ljava/io/File;Ljava/io/OutputStream;)","false",1,"false","NON_NULL",6
"53","org.apache.commons.io.FileUtils","method","public","copyFile(Ljava/io/File;Ljava/io/OutputStream;)","false",1,"false","UNKNOWN",2
"54","org.apache.commons.io.FileUtils","method","public","copyInputStreamToFile(Ljava/io/InputStream;Ljava/io/File;)","false",0,"false","NON_NULL",10
"55","org.apache.commons.io.FileUtils","method","public","copyInputStreamToFile(Ljava/io/InputStream;Ljava/io/File;)","false",0,"false","UNKNOWN",15
"56","org.apache.commons.io.FileUtils","method","public","copyInputStreamToFile(Ljava/io/InputStream;Ljava/io/File;)","false",1,"false","NON_NULL",4
"57","org.apache.commons.io.FileUtils","method","public","copyInputStreamToFile(Ljava/io/InputStream;Ljava/io/File;)","false",1,"false","UNKNOWN",21
"58","org.apache.commons.io.FileUtils","method","public","copyURLToFile(Ljava/net/URL;Ljava/io/File;)","false",0,"false","NON_NULL",8
"59","org.apache.commons.io.FileUtils","method","public","copyURLToFile(Ljava/net/URL;Ljava/io/File;)","false",0,"false","UNKNOWN",8
"60","org.apache.commons.io.FileUtils","method","public","copyURLToFile(Ljava/net/URL;Ljava/io/File;)","false",1,"false","NON_NULL",16
"61","org.apache.commons.io.FileUtils","method","public","copyURLToFile(Ljava/net/URL;Ljava/io/File;II)","false",0,"false","NON_NULL",1
"62","org.apache.commons.io.FileUtils","method","public","copyURLToFile(Ljava/net/URL;Ljava/io/File;II)","false",1,"false","NON_NULL",1
"63","org.apache.commons.io.FileUtils","method","public","copyURLToFile(Ljava/net/URL;Ljava/io/File;II)","false",2,"false","NON_NULL",1
"64","org.apache.commons.io.FileUtils","method","public","copyURLToFile(Ljava/net/URL;Ljava/io/File;II)","false",3,"false","NON_NULL",1
"65","org.apache.commons.io.FileUtils","method","public","deleteDirectory(Ljava/io/File;)","false",0,"false","UNKNOWN",2
"66","org.apache.commons.io.FileUtils","method","public","deleteQuietly(Ljava/io/File;)","false",0,"false","NON_NULL",50
"67","org.apache.commons.io.FileUtils","method","public","deleteQuietly(Ljava/io/File;)","false",0,"false","UNKNOWN",50
"68","org.apache.commons.io.FileUtils","method","public","deleteQuietly(Ljava/io/File;)","false",0,"true","UNKNOWN",3
"69","org.apache.commons.io.FileUtils","method","public","forceDelete(Ljava/io/File;)","false",0,"false","NON_NULL",30
"70","org.apache.commons.io.FileUtils","method","public","forceDelete(Ljava/io/File;)","false",0,"false","UNKNOWN",38
"71","org.apache.commons.io.FileUtils","method","public","forceDelete(Ljava/io/File;)","false",0,"true","UNKNOWN",1
"72","org.apache.commons.io.FileUtils","method","public","forceDeleteOnExit(Ljava/io/File;)","false",0,"false","UNKNOWN",3
"73","org.apache.commons.io.FileUtils","method","public","forceMkdir(Ljava/io/File;)","false",0,"false","NON_NULL",45
"74","org.apache.commons.io.FileUtils","method","public","forceMkdir(Ljava/io/File;)","false",0,"false","UNKNOWN",19
"75","org.apache.commons.io.FileUtils","method","public","forceMkdir(Ljava/io/File;)","false",0,"true","NON_NULL",1
"76","org.apache.commons.io.FileUtils","method","public","forceMkdir(Ljava/io/File;)","false",0,"true","UNKNOWN",1
"77","org.apache.commons.io.FileUtils","method","public","forceMkdirParent(Ljava/io/File;)","false",0,"true","UNKNOWN",1
"78","org.apache.commons.io.FileUtils","method","public","getTempDirectory()","false",-1,"false","UNKNOWN",6
"79","org.apache.commons.io.FileUtils","method","public","getUserDirectory()","false",-1,"false","UNKNOWN",5
"80","org.apache.commons.io.FileUtils","method","public","isFileNewer(Ljava/io/File;J)","false",0,"true","UNKNOWN",2
"81","org.apache.commons.io.FileUtils","method","public","isFileNewer(Ljava/io/File;J)","false",1,"true","NON_NULL",2
