class,attribute,visibility,name,getter,index,internal,nullness,n
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/util/Collection;)V,false,0,false,NON_NULL,5
org.apache.commons.io.output.ProxyOutputStream,method,public,write([B)V,false,0,true,UNKNOWN,1
org.apache.commons.io.input.ObservableInputStream$Observer,method,private,data([BII)V,false,1,true,NON_NULL,1
org.apache.commons.io.IOUtils,method,public,closeQuietly(Ljava/nio/channels/Selector;)V,false,0,false,UNKNOWN,7
org.apache.commons.io.FileUtils,method,public,readFileToString(Ljava/io/File;)Ljava/lang/String;,false,0,false,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,listFiles(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)Ljava/util/Collection;,false,1,false,NON_NULL,2
org.apache.commons.io.FileUtils,method,public,listFiles(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)Ljava/util/Collection;,false,0,false,UNKNOWN,2
org.apache.commons.io.comparator.AbstractFileComparator,method,public,sort([Ljava/io/File;)[Ljava/io/File;,false,0,true,UNKNOWN,8
org.apache.commons.io.IOUtils,method,public,write(Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;)V,false,0,false,NON_NULL,55
org.apache.commons.io.IOUtils,method,public,closeQuietly(Ljava/io/OutputStream;)V,false,0,true,NULL,1
org.apache.commons.io.IOUtils,method,public,copyLarge(Ljava/io/InputStream;Ljava/io/OutputStream;)J,false,1,false,UNKNOWN,2
org.apache.commons.io.output.FileWriterWithEncoding,method,public,<init>(Ljava/io/File;Ljava/lang/String;)V,false,1,false,NON_NULL,2
org.apache.commons.io.filefilter.SuffixFileFilter,method,public,<init>(Ljava/util/List;Lorg/apache/commons/io/IOCase;)V,false,0,false,NON_NULL,3
org.apache.commons.io.FileUtils,method,public,forceMkdir(Ljava/io/File;)V,false,0,false,UNKNOWN,19
org.apache.commons.io.filefilter.AndFileFilter,method,public,<init>(Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)V,false,1,true,NON_NULL,3
org.apache.commons.io.input.CloseShieldInputStream,method,public,<init>(Ljava/io/InputStream;)V,false,0,false,NON_NULL,2
org.apache.commons.io.IOUtils,method,public,toString(Ljava/io/Reader;)Ljava/lang/String;,false,0,false,NON_NULL,10
org.apache.commons.io.output.ByteArrayOutputStream,method,public,toBufferedInputStream(Ljava/io/InputStream;I)Ljava/io/InputStream;,false,0,true,UNKNOWN,1
org.apache.commons.io.filefilter.SuffixFileFilter,method,public,<init>(Ljava/lang/String;Lorg/apache/commons/io/IOCase;)V,false,1,true,UNKNOWN,1
org.apache.commons.io.FilenameUtils,method,public,removeExtension(Ljava/lang/String;)Ljava/lang/String;,false,0,false,NON_NULL,1
org.apache.commons.io.input.XmlStreamReaderException,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,3,true,NON_NULL,3
org.apache.commons.io.IOUtils,method,public,closeQuietly(Ljava/io/OutputStream;)V,false,0,false,UNKNOWN,147
org.apache.commons.io.FileUtils,method,public,copyURLToFile(Ljava/net/URL;Ljava/io/File;II)V,false,3,false,NON_NULL,1
org.apache.commons.io.comparator.ReverseComparator,method,public,<init>(Ljava/util/Comparator;)V,false,0,true,NON_NULL,14
org.apache.commons.io.FileUtils,method,public,readFileToString(Ljava/io/File;Ljava/lang/String;)Ljava/lang/String;,false,1,false,UNKNOWN,49
org.apache.commons.io.FilenameUtils,method,public,getExtension(Ljava/lang/String;)Ljava/lang/String;,false,0,true,UNKNOWN,2
org.apache.commons.io.input.XmlStreamReaderException,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,0,true,UNKNOWN,7
org.apache.commons.io.FileUtils,method,public,deleteQuietly(Ljava/io/File;)Z,false,0,false,UNKNOWN,50
org.apache.commons.io.FileUtils,method,public,forceDelete(Ljava/io/File;)V,false,0,false,UNKNOWN,38
org.apache.commons.io.IOUtils,method,public,toString(Ljava/io/InputStream;Ljava/lang/String;)Ljava/lang/String;,false,1,false,UNKNOWN,75
org.apache.commons.io.input.ProxyInputStream,method,public,read([BII)I,false,2,true,NON_NULL,3
org.apache.commons.io.output.WriterOutputStream,method,public,<init>(Ljava/io/Writer;Ljava/lang/String;)V,false,0,false,NON_NULL,5
org.apache.commons.io.FileUtils,method,public,copyDirectory(Ljava/io/File;Ljava/io/File;)V,false,1,false,NON_NULL,15
org.apache.commons.io.input.BoundedInputStream,method,public,<init>(Ljava/io/InputStream;J)V,false,0,false,UNKNOWN,2
org.apache.commons.io.filefilter.AgeFileFilter,method,public,<init>(Ljava/util/Date;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.monitor.FileAlterationListener,method,public,onStop(Lorg/apache/commons/io/monitor/FileAlterationObserver;)V,false,0,true,NON_NULL,1
org.apache.commons.io.monitor.FileAlterationListener,method,public,onFileDelete(Ljava/io/File;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.EndianUtils,method,public,readSwappedFloat(Ljava/io/InputStream;)F,false,0,true,UNKNOWN,1
org.apache.commons.io.FilenameUtils,method,public,getFullPathNoEndSeparator(Ljava/lang/String;)Ljava/lang/String;,false,0,false,UNKNOWN,2
org.apache.commons.io.FileUtils,method,public,copyURLToFile(Ljava/net/URL;Ljava/io/File;II)V,false,2,false,NON_NULL,1
org.apache.commons.io.FileUtils,method,public,listFiles(Ljava/io/File;[Ljava/lang/String;Z)Ljava/util/Collection;,false,1,false,UNKNOWN,5
org.apache.commons.io.IOUtils,method,public,closeQuietly(Ljava/io/InputStream;)V,false,0,false,NULL,4
org.apache.commons.io.IOUtils,method,public,toString(Ljava/net/URL;Ljava/lang/String;)Ljava/lang/String;,false,1,false,NON_NULL,1
org.apache.commons.io.FileUtils,method,public,readFileToString(Ljava/io/File;Ljava/nio/charset/Charset;)Ljava/lang/String;,false,1,false,UNKNOWN,27
org.apache.commons.io.input.ObservableInputStream$Observer,method,private,data(I)V,false,0,true,NON_NULL,1
org.apache.commons.io.FileUtils,method,public,moveFile(Ljava/io/File;Ljava/io/File;)V,false,0,false,NON_NULL,5
org.apache.commons.io.FileUtils,method,public,readLines(Ljava/io/File;)Ljava/util/List;,false,0,false,NON_NULL,15
org.apache.commons.io.IOCase,method,public,checkCompareTo(Ljava/lang/String;Ljava/lang/String;)I,false,1,true,UNKNOWN,3
org.apache.commons.io.FileUtils,method,public,readFileToString(Ljava/io/File;Ljava/lang/String;)Ljava/lang/String;,false,0,false,UNKNOWN,56
org.apache.commons.io.input.BoundedReader,method,public,<init>(Ljava/io/Reader;I)V,false,1,false,NON_NULL,2
org.apache.commons.io.filefilter.IOFileFilter,method,public,accept(Ljava/io/File;Ljava/lang/String;)Z,false,0,true,UNKNOWN,3
org.apache.commons.io.output.DeferredFileOutputStream,method,public,<init>(ILjava/io/File;)V,false,0,false,NON_NULL,12
org.apache.commons.io.FileExistsException,method,public,<init>(Ljava/lang/String;)V,false,0,true,UNKNOWN,2
org.apache.commons.io.monitor.FileAlterationListener,method,public,onStart(Lorg/apache/commons/io/monitor/FileAlterationObserver;)V,false,0,true,NON_NULL,1
org.apache.commons.io.output.ByteArrayOutputStream,method,public,toBufferedInputStream(Ljava/io/InputStream;I)Ljava/io/InputStream;,false,1,true,NON_NULL,1
org.apache.commons.io.filefilter.DelegateFileFilter,method,public,<init>(Ljava/io/FilenameFilter;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.TaggedIOException,method,public,isTaggedWith(Ljava/lang/Throwable;Ljava/lang/Object;)Z,false,1,true,UNKNOWN,2
org.apache.commons.io.input.ReversedLinesFileReader$FilePart,method,private,<init>(Lorg/apache/commons/io/input/ReversedLinesFileReader;JI[BLorg/apache/commons/io/input/ReversedLinesFileReader$1;)V,false,1,true,NON_NULL,1
org.apache.commons.io.output.ByteArrayOutputStream,method,public,write(Ljava/io/InputStream;)I,false,0,false,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,openInputStream(Ljava/io/File;)Ljava/io/FileInputStream;,false,0,false,NON_NULL,9
org.apache.commons.io.FilenameUtils,method,public,normalize(Ljava/lang/String;Z)Ljava/lang/String;,false,1,false,NON_NULL,5
org.apache.commons.io.IOUtils,method,public,write(Ljava/lang/String;Ljava/io/OutputStream;)V,false,1,false,UNKNOWN,1
org.apache.commons.io.FileDeleteStrategy,method,public,deleteQuietly(Ljava/io/File;)Z,false,0,true,NON_NULL,1
org.apache.commons.io.IOUtils,method,public,contentEquals(Ljava/io/InputStream;Ljava/io/InputStream;)Z,false,0,true,NON_NULL,1
org.apache.commons.io.IOUtils,method,public,closeQuietly(Ljava/io/OutputStream;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.IOUtils,method,public,writeLines(Ljava/util/Collection;Ljava/lang/String;Ljava/io/Writer;)V,false,0,false,UNKNOWN,10
org.apache.commons.io.IOUtils,method,public,lineIterator(Ljava/io/InputStream;Ljava/lang/String;)Lorg/apache/commons/io/LineIterator;,false,1,false,NON_NULL,5
org.apache.commons.io.TaggedIOException,method,public,<init>(Ljava/io/IOException;Ljava/io/Serializable;)V,false,0,true,UNKNOWN,2
org.apache.commons.io.FileCleaningTracker$Tracker,method,private,<init>(Ljava/lang/String;Lorg/apache/commons/io/FileDeleteStrategy;Ljava/lang/Object;Ljava/lang/ref/ReferenceQueue;)V,false,1,true,UNKNOWN,1
org.apache.commons.io.IOUtils,method,public,contentEqualsIgnoreEOL(Ljava/io/Reader;Ljava/io/Reader;)Z,false,1,true,NON_NULL,1
org.apache.commons.io.Charsets,method,public,toCharset(Ljava/lang/String;)Ljava/nio/charset/Charset;,false,0,true,UNKNOWN,24
org.apache.commons.io.input.ReversedLinesFileReader,method,private,access$300(Lorg/apache/commons/io/input/ReversedLinesFileReader;)I,false,0,true,UNKNOWN,2
org.apache.commons.io.EndianUtils,method,public,readSwappedUnsignedShort(Ljava/io/InputStream;)I,false,0,true,UNKNOWN,1
org.apache.commons.io.filefilter.FileFilterUtils,method,public,notFileFilter(Lorg/apache/commons/io/filefilter/IOFileFilter;)Lorg/apache/commons/io/filefilter/IOFileFilter;,false,0,true,UNKNOWN,1
org.apache.commons.io.input.TailerListener,method,public,handle(Ljava/lang/Exception;)V,false,0,true,NON_NULL,7
org.apache.commons.io.input.XmlStreamReaderException,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,3,true,UNKNOWN,4
org.apache.commons.io.filefilter.WildcardFileFilter,method,public,<init>([Ljava/lang/String;)V,false,0,false,UNKNOWN,2
org.apache.commons.io.FileUtils,method,public,copyInputStreamToFile(Ljava/io/InputStream;Ljava/io/File;)V,false,0,false,UNKNOWN,15
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/lang/String;)V,false,0,false,NON_NULL,39
org.apache.commons.io.filefilter.PrefixFileFilter,method,public,<init>(Ljava/lang/String;Lorg/apache/commons/io/IOCase;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.IOUtils,method,public,closeQuietly(Ljava/io/InputStream;)V,false,0,true,NULL,2
org.apache.commons.io.FileUtils,method,public,touch(Ljava/io/File;)V,false,0,false,UNKNOWN,5
org.apache.commons.io.IOUtils,method,public,lineIterator(Ljava/io/InputStream;Ljava/lang/String;)Lorg/apache/commons/io/LineIterator;,false,0,false,UNKNOWN,5
org.apache.commons.io.IOCase,method,public,checkRegionMatches(Ljava/lang/String;ILjava/lang/String;)Z,false,2,true,UNKNOWN,1
org.apache.commons.io.IOUtils,method,public,toString(Ljava/io/InputStream;)Ljava/lang/String;,false,0,false,UNKNOWN,18
org.apache.commons.io.input.XmlStreamReaderException,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,1,true,NON_NULL,7
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/nio/charset/Charset;)V,false,0,false,NON_NULL,5
org.apache.commons.io.monitor.FileAlterationListener,method,public,onDirectoryCreate(Ljava/io/File;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.IOUtils,method,public,toString([BLjava/lang/String;)Ljava/lang/String;,false,0,false,UNKNOWN,20
org.apache.commons.io.EndianUtils,method,public,readSwappedDouble(Ljava/io/InputStream;)D,false,0,true,UNKNOWN,1
org.apache.commons.io.monitor.FileEntry,method,public,newChildInstance(Ljava/io/File;)Lorg/apache/commons/io/monitor/FileEntry;,false,0,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/util/Collection;)V,false,1,false,UNKNOWN,5
org.apache.commons.io.FileUtils,method,public,listFiles(Ljava/io/File;[Ljava/lang/String;Z)Ljava/util/Collection;,false,1,false,NULL,7
org.apache.commons.io.filefilter.OrFileFilter,method,public,addFileFilter(Lorg/apache/commons/io/filefilter/IOFileFilter;)V,false,0,false,UNKNOWN,3
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/nio/charset/Charset;)V,false,0,false,UNKNOWN,7
org.apache.commons.io.FileUtils,method,public,readLines(Ljava/io/File;Ljava/nio/charset/Charset;)Ljava/util/List;,false,1,false,UNKNOWN,11
org.apache.commons.io.IOUtils,method,public,write(Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;)V,false,1,false,NON_NULL,4
org.apache.commons.io.filefilter.AgeFileFilter,method,public,<init>(Ljava/io/File;Z)V,false,0,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,copyInputStreamToFile(Ljava/io/InputStream;Ljava/io/File;)V,false,1,false,UNKNOWN,21
org.apache.commons.io.output.ProxyOutputStream,method,public,write([BII)V,false,0,true,UNKNOWN,1
org.apache.commons.io.output.ProxyOutputStream,method,public,write(I)V,false,0,true,NON_NULL,1
org.apache.commons.io.IOUtils,method,public,readLines(Ljava/io/InputStream;Ljava/nio/charset/Charset;)Ljava/util/List;,false,0,true,UNKNOWN,1
org.apache.commons.io.IOUtils,method,public,toString(Ljava/io/InputStream;)Ljava/lang/String;,false,0,false,NON_NULL,2
org.apache.commons.io.output.ByteArrayOutputStream,method,public,writeTo(Ljava/io/OutputStream;)V,false,0,true,NON_NULL,1
org.apache.commons.io.IOUtils,method,public,copy(Ljava/io/InputStream;Ljava/io/OutputStream;)I,false,0,false,NON_NULL,109
org.apache.commons.io.IOUtils,method,public,write(Ljava/lang/String;Ljava/io/OutputStream;Ljava/nio/charset/Charset;)V,false,2,true,UNKNOWN,1
org.apache.commons.io.input.XmlStreamReaderException,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,5,true,UNKNOWN,5
org.apache.commons.io.IOUtils,method,public,write(Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;)V,false,0,false,UNKNOWN,26
org.apache.commons.io.input.MessageDigestCalculatingInputStream$MessageDigestMaintainingObserver,method,public,<init>(Ljava/security/MessageDigest;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.monitor.FileEntry,method,public,refresh(Ljava/io/File;)Z,false,0,true,UNKNOWN,3
org.apache.commons.io.IOUtils,method,public,copy(Ljava/io/InputStream;Ljava/io/Writer;Ljava/nio/charset/Charset;)V,false,2,false,UNKNOWN,5
org.apache.commons.io.filefilter.SizeFileFilter,method,public,<init>(JZ)V,false,1,true,NON_NULL,3
org.apache.commons.io.monitor.FileAlterationListener,method,public,onFileChange(Ljava/io/File;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.DirectoryWalker$CancelException,method,public,<init>(Ljava/io/File;I)V,false,1,true,NON_NULL,1
org.apache.commons.io.filefilter.AgeFileFilter,method,public,<init>(Ljava/util/Date;Z)V,false,0,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,readFileToByteArray(Ljava/io/File;)[B,false,0,false,NON_NULL,7
org.apache.commons.io.FileUtils,method,public,forceDelete(Ljava/io/File;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,iterateFiles(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)Ljava/util/Iterator;,false,1,false,UNKNOWN,2
org.apache.commons.io.input.XmlStreamReaderException,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,2,true,UNKNOWN,4
org.apache.commons.io.filefilter.SuffixFileFilter,method,public,<init>(Ljava/util/List;Lorg/apache/commons/io/IOCase;)V,false,1,false,UNKNOWN,3
org.apache.commons.io.filefilter.SuffixFileFilter,method,public,<init>([Ljava/lang/String;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/lang/String;)V,false,2,false,NON_NULL,7
org.apache.commons.io.input.ObservableInputStream,method,public,add(Lorg/apache/commons/io/input/ObservableInputStream$Observer;)V,false,0,true,NON_NULL,1
org.apache.commons.io.IOUtils,method,public,toString(Ljava/io/InputStream;Ljava/nio/charset/Charset;)Ljava/lang/String;,false,0,false,UNKNOWN,137
org.apache.commons.io.IOUtils,method,public,toString(Ljava/io/InputStream;Ljava/lang/String;)Ljava/lang/String;,false,0,false,NON_NULL,10
org.apache.commons.io.filefilter.MagicNumberFileFilter,method,public,<init>(Ljava/lang/String;J)V,false,0,true,UNKNOWN,1
org.apache.commons.io.FilenameUtils,method,public,normalizeNoEndSeparator(Ljava/lang/String;Z)Ljava/lang/String;,false,1,false,NON_NULL,5
org.apache.commons.io.IOUtils,method,public,copyLarge(Ljava/io/InputStream;Ljava/io/OutputStream;)J,false,1,false,NON_NULL,10
org.apache.commons.io.EndianUtils,method,public,readSwappedShort(Ljava/io/InputStream;)S,false,0,true,UNKNOWN,1
org.apache.commons.io.IOUtils,method,public,toByteArray(Ljava/io/InputStream;)[B,false,0,false,NON_NULL,67
org.apache.commons.io.input.ReaderInputStream,method,public,<init>(Ljava/io/Reader;Ljava/nio/charset/Charset;)V,false,0,false,UNKNOWN,14
org.apache.commons.io.FileUtils,method,public,listFiles(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)Ljava/util/Collection;,false,1,false,UNKNOWN,2
org.apache.commons.io.IOCase,method,public,checkEndsWith(Ljava/lang/String;Ljava/lang/String;)Z,false,0,true,UNKNOWN,2
org.apache.commons.io.IOUtils,method,public,closeQuietly(Ljava/io/Reader;)V,false,0,false,UNKNOWN,30
org.apache.commons.io.input.BoundedInputStream,method,public,<init>(Ljava/io/InputStream;J)V,false,1,false,NON_NULL,7
org.apache.commons.io.input.BOMInputStream,method,public,hasBOM(Lorg/apache/commons/io/ByteOrderMark;)Z,false,0,false,UNKNOWN,9
org.apache.commons.io.input.BoundedReader,method,public,<init>(Ljava/io/Reader;I)V,false,0,false,UNKNOWN,2
org.apache.commons.io.input.BOMInputStream,method,public,<init>(Ljava/io/InputStream;)V,false,0,false,NON_NULL,3
org.apache.commons.io.IOUtils,method,public,toString(Ljava/io/Reader;)Ljava/lang/String;,false,0,false,UNKNOWN,53
org.apache.commons.io.output.ProxyOutputStream,method,public,write([BII)V,false,1,true,NON_NULL,1
org.apache.commons.io.FileCleaningTracker,method,public,track(Ljava/io/File;Ljava/lang/Object;Lorg/apache/commons/io/FileDeleteStrategy;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.IOCase,method,public,checkEquals(Ljava/lang/String;Ljava/lang/String;)Z,false,0,true,UNKNOWN,2
org.apache.commons.io.FileUtils,method,public,copyFile(Ljava/io/File;Ljava/io/File;)V,false,0,false,UNKNOWN,13
org.apache.commons.io.FileCleaningTracker$Tracker,method,private,<init>(Ljava/lang/String;Lorg/apache/commons/io/FileDeleteStrategy;Ljava/lang/Object;Ljava/lang/ref/ReferenceQueue;)V,false,3,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,copyFile(Ljava/io/File;Ljava/io/File;)V,false,1,false,UNKNOWN,9
org.apache.commons.io.filefilter.FileFilterUtils,method,public,or([Lorg/apache/commons/io/filefilter/IOFileFilter;)Lorg/apache/commons/io/filefilter/IOFileFilter;,false,0,true,NON_NULL,3
org.apache.commons.io.IOUtils,method,public,toString(Ljava/net/URL;Ljava/nio/charset/Charset;)Ljava/lang/String;,false,0,false,UNKNOWN,5
org.apache.commons.io.IOUtils,method,public,write(Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;)V,false,2,false,NON_NULL,77
org.apache.commons.io.FileUtils,method,public,listFiles(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)Ljava/util/Collection;,false,2,false,UNKNOWN,4
org.apache.commons.io.IOUtils,method,public,readLines(Ljava/io/InputStream;Ljava/lang/String;)Ljava/util/List;,false,0,false,UNKNOWN,10
org.apache.commons.io.filefilter.WildcardFileFilter,method,public,<init>(Ljava/util/List;)V,false,0,false,UNKNOWN,2
org.apache.commons.io.IOCase,method,public,checkIndexOf(Ljava/lang/String;ILjava/lang/String;)I,false,0,true,NON_NULL,2
org.apache.commons.io.IOCase,method,public,checkEndsWith(Ljava/lang/String;Ljava/lang/String;)Z,false,1,true,UNKNOWN,2
org.apache.commons.io.IOUtils,method,public,copy(Ljava/io/InputStream;Ljava/io/OutputStream;)I,false,0,false,UNKNOWN,145
org.apache.commons.io.input.XmlStreamReaderException,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,2,true,NON_NULL,4
org.apache.commons.io.filefilter.AgeFileFilter,method,public,<init>(J)V,false,0,true,NON_NULL,1
org.apache.commons.io.IOUtils,method,public,closeQuietly(Ljava/io/InputStream;)V,false,0,true,UNKNOWN,2
org.apache.commons.io.filefilter.NameFileFilter,method,public,<init>(Ljava/util/List;)V,false,0,false,NON_NULL,3
org.apache.commons.io.IOUtils,method,public,toInputStream(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/io/InputStream;,false,1,false,UNKNOWN,34
org.apache.commons.io.FileUtils,method,public,write(Ljava/io/File;Ljava/lang/CharSequence;Ljava/nio/charset/Charset;)V,false,1,false,NON_NULL,5
org.apache.commons.io.DirectoryWalker,method,protected,<init>(Ljava/io/FileFilter;I)V,false,0,false,NON_NULL,4
org.apache.commons.io.output.ByteArrayOutputStream,method,public,<init>(I)V,false,0,true,NON_NULL,1
org.apache.commons.io.FileCleaningTracker,method,public,track(Ljava/io/File;Ljava/lang/Object;Lorg/apache/commons/io/FileDeleteStrategy;)V,false,2,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/lang/String;)V,false,2,false,UNKNOWN,64
org.apache.commons.io.input.BOMInputStream,method,public,<init>(Ljava/io/InputStream;Z[Lorg/apache/commons/io/ByteOrderMark;)V,false,1,true,NON_NULL,6
org.apache.commons.io.FilenameUtils,method,public,wildcardMatch(Ljava/lang/String;Ljava/lang/String;)Z,false,0,true,UNKNOWN,3
org.apache.commons.io.filefilter.AgeFileFilter,method,public,<init>(JZ)V,false,0,true,NON_NULL,1
org.apache.commons.io.FileUtils,method,public,cleanDirectory(Ljava/io/File;)V,false,0,false,UNKNOWN,10
org.apache.commons.io.input.ProxyInputStream,method,public,read([B)I,false,0,true,UNKNOWN,2
org.apache.commons.io.IOUtils,method,public,writeLines(Ljava/util/Collection;Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;)V,false,2,true,NON_NULL,1
org.apache.commons.io.filefilter.FileFilterUtils,method,public,makeDirectoryOnly(Lorg/apache/commons/io/filefilter/IOFileFilter;)Lorg/apache/commons/io/filefilter/IOFileFilter;,false,0,true,UNKNOWN,1
org.apache.commons.io.input.ReversedLinesFileReader$FilePart,method,private,<init>(Lorg/apache/commons/io/input/ReversedLinesFileReader;JI[BLorg/apache/commons/io/input/ReversedLinesFileReader$1;)V,false,2,true,NON_NULL,1
org.apache.commons.io.IOUtils,method,public,readLines(Ljava/io/InputStream;Ljava/nio/charset/Charset;)Ljava/util/List;,false,0,false,NON_NULL,35
org.apache.commons.io.IOUtils,method,public,toString(Ljava/io/InputStream;Ljava/nio/charset/Charset;)Ljava/lang/String;,false,0,true,UNKNOWN,1
org.apache.commons.io.monitor.FileAlterationListener,method,public,onDirectoryDelete(Ljava/io/File;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.input.BOMInputStream,method,public,<init>(Ljava/io/InputStream;[Lorg/apache/commons/io/ByteOrderMark;)V,false,0,false,NON_NULL,3
org.apache.commons.io.IOUtils,method,public,write(Ljava/lang/String;Ljava/io/OutputStream;Ljava/nio/charset/Charset;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.IOUtils,method,public,writeLines(Ljava/util/Collection;Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.IOUtils,method,public,contentEqualsIgnoreEOL(Ljava/io/Reader;Ljava/io/Reader;)Z,false,0,true,NON_NULL,1
org.apache.commons.io.input.BOMInputStream,method,public,<init>(Ljava/io/InputStream;[Lorg/apache/commons/io/ByteOrderMark;)V,false,1,false,UNKNOWN,3
org.apache.commons.io.filefilter.FileFilterUtils,method,public,makeFileOnly(Lorg/apache/commons/io/filefilter/IOFileFilter;)Lorg/apache/commons/io/filefilter/IOFileFilter;,false,0,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,isFileNewer(Ljava/io/File;J)Z,false,1,true,NON_NULL,2
org.apache.commons.io.filefilter.AndFileFilter,method,public,<init>(Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)V,false,0,true,NON_NULL,1
org.apache.commons.io.FileUtils,method,public,iterateFiles(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)Ljava/util/Iterator;,false,0,false,UNKNOWN,2
org.apache.commons.io.ByteOrderMark,method,public,get(I)I,false,0,true,NON_NULL,1
org.apache.commons.io.FileUtils,method,public,copyInputStreamToFile(Ljava/io/InputStream;Ljava/io/File;)V,false,0,false,NON_NULL,10
org.apache.commons.io.EndianUtils,method,public,readSwappedInteger(Ljava/io/InputStream;)I,false,0,true,UNKNOWN,1
org.apache.commons.io.IOUtils,method,public,readLines(Ljava/io/InputStream;Ljava/lang/String;)Ljava/util/List;,false,0,false,NON_NULL,2
org.apache.commons.io.IOUtils,method,public,contentEquals(Ljava/io/InputStream;Ljava/io/InputStream;)Z,false,0,false,UNKNOWN,1
org.apache.commons.io.IOUtils,method,public,contentEquals(Ljava/io/InputStream;Ljava/io/InputStream;)Z,false,1,false,UNKNOWN,1
org.apache.commons.io.IOUtils,method,public,toInputStream(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/io/InputStream;,false,0,false,UNKNOWN,31
org.apache.commons.io.filefilter.PrefixFileFilter,method,public,<init>(Ljava/lang/String;Lorg/apache/commons/io/IOCase;)V,false,1,true,UNKNOWN,1
org.apache.commons.io.input.ReaderInputStream,method,public,<init>(Ljava/io/Reader;Ljava/nio/charset/Charset;)V,false,1,false,UNKNOWN,23
org.apache.commons.io.filefilter.MagicNumberFileFilter,method,public,<init>([BJ)V,false,1,true,NON_NULL,1
org.apache.commons.io.FileUtils,method,public,readFileToByteArray(Ljava/io/File;)[B,false,0,false,UNKNOWN,28
