"","rootClass","class","name","getter","use","index","nullness.actual","nullness.definition","nullness.usage.null","nullness.usage.non.null","nullness.usage.unknown","n.usage","nullability.evidence","nullability","nullness.usage"
"1809","com.google.common.io.ByteStreams","com.google.common.io.ByteStreams","readFully(Ljava/io/InputStream;[B)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1810","com.google.common.io.ByteStreams","com.google.common.io.ByteStreams","readFully(Ljava/io/InputStream;[BII)",FALSE,"parameter",0,"NonNull","Unknown",0,1,0,1,0,0,"NonNull"
"1811","com.google.common.io.ByteStreams","com.google.common.io.ByteStreams","readFully(Ljava/io/InputStream;[BII)",FALSE,"parameter",1,"NonNull","Unknown",0,0,1,1,0,0,"NonNull"
"1812","com.google.common.io.ByteStreams","com.google.common.io.ByteStreams","skipUpTo(Ljava/io/InputStream;J)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1813","com.google.common.io.ByteStreams","com.google.common.io.ByteStreams","toByteArray(Ljava/io/InputStream;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,16,16,0,0,"NonNull"
"1814","com.google.common.io.ByteStreams","com.google.common.io.ByteStreams","toByteArray(Ljava/io/InputStream;I)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1815","com.google.common.io.ByteStreams$ByteArrayDataInputStream","com.google.common.io.ByteStreams$ByteArrayDataInputStream","<init>(Ljava/io/ByteArrayInputStream;)",FALSE,"parameter",0,"NonNull","Unknown",0,1,0,1,0,0,"NonNull"
"1816","com.google.common.io.ByteStreams$ByteArrayDataOutputStream","com.google.common.io.ByteStreams$ByteArrayDataOutputStream","<init>(Ljava/io/ByteArrayOutputStream;)",FALSE,"parameter",0,"NonNull","Unknown",0,1,0,1,0,0,"NonNull"
"1817","com.google.common.io.ByteStreams$FastByteArrayOutputStream","com.google.common.io.ByteStreams$FastByteArrayOutputStream","writeTo([BI)",FALSE,"parameter",0,"NonNull","Unknown",0,1,0,1,0,0,"NonNull"
"1818","com.google.common.io.ByteStreams$LimitedInputStream","com.google.common.io.ByteStreams$LimitedInputStream","<init>(Ljava/io/InputStream;J)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1819","com.google.common.io.CharSequenceReader","com.google.common.io.CharSequenceReader","<init>(Ljava/lang/CharSequence;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1820","com.google.common.io.CharSink","com.google.common.io.CharSink","write(Ljava/lang/CharSequence;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
