groupId,artifactId,version,guava,commons_io,jre
org.onosproject,onlab-rest,1.12.0-b2,false,false,true
org.onosproject,onlab-rest,1.12.0-rc1,false,false,true
org.onosproject,onlab-rest,1.12.0-rc2,false,false,true
org.onosproject,onlab-rest,1.12.0-rc3,false,false,true
org.onosproject,onlab-rest,1.12.1-rc1,false,false,true
org.onosproject,onlab-rest,1.12.1-rc2,false,false,true
org.onosproject,onlab-rest,1.13.0-b5,false,false,true
org.onosproject,onlab-rest,1.13.0-b6,false,false,true
org.onosproject,onlab-rest,1.13.0-b8,false,false,true
org.onosproject,onos-api,1.12.0,false,false,true
org.onosproject,onos-api,1.12.0-b2,false,false,true
org.onosproject,onos-api,1.12.0-rc1,false,false,true
org.onosproject,onos-api,1.12.0-rc2,false,false,true
org.onosproject,onos-api,1.12.0-rc3,false,false,true
org.onosproject,onos-api,1.12.1-rc1,false,false,true
org.onosproject,onos-api,1.12.1-rc2,false,false,true
org.onosproject,onos-api,1.13.0-b5,false,false,true
org.onosproject,onos-api,1.13.0-b6,false,false,true
org.onosproject,onos-api,1.13.0-b8,false,false,true
org.onosproject,onos-apps-optical-model,1.12.0,false,false,true
org.onosproject,onos-apps-optical-model,1.12.0-b2,false,false,true
org.onosproject,onos-apps-optical-model,1.12.0-rc1,false,false,true
org.onosproject,onos-apps-optical-model,1.12.0-rc2,false,false,true
org.onosproject,onos-apps-optical-model,1.12.0-rc3,false,false,true
org.onosproject,onos-apps-optical-model,1.12.1-rc1,false,false,true
org.onosproject,onos-apps-optical-model,1.12.1-rc2,false,false,true
org.onosproject,onos-apps-optical-model,1.13.0-b5,false,false,true
org.onosproject,onos-apps-optical-model,1.13.0-b6,false,false,true
org.onosproject,onos-apps-optical-model,1.13.0-b8,false,false,true
org.onosproject,onos-apps-routing-api,1.12.0,false,false,true
org.onosproject,onos-apps-routing-api,1.12.0-b2,false,false,true
org.onosproject,onos-apps-routing-api,1.12.0-rc1,false,false,true
org.onosproject,onos-apps-routing-api,1.12.0-rc2,false,false,true
org.onosproject,onos-apps-routing-api,1.12.0-rc3,false,false,true
org.onosproject,onos-apps-routing-api,1.12.1-rc1,false,false,true
org.onosproject,onos-apps-routing-api,1.12.1-rc2,false,false,true
org.onosproject,onos-apps-routing-api,1.13.0-b5,false,false,true
org.onosproject,onos-apps-routing-api,1.13.0-b6,false,false,true
org.onosproject,onos-apps-routing-api,1.13.0-b8,false,false,true
org.onosproject,onos-cli,1.12.0,false,false,true
org.onosproject,onos-cli,1.12.0-b2,false,false,true
org.onosproject,onos-cli,1.12.0-rc1,false,false,true
org.onosproject,onos-cli,1.12.0-rc2,false,false,true
org.onosproject,onos-cli,1.12.0-rc3,false,false,true
org.onosproject,onos-cli,1.12.1-rc1,false,false,true
org.onosproject,onos-cli,1.12.1-rc2,false,false,true
org.onosproject,onos-cli,1.13.0-b5,false,false,true
org.onosproject,onos-cli,1.13.0-b6,false,false,true
org.onosproject,onos-cli,1.13.0-b8,false,false,true
org.onosproject,onos-core-common,1.12.0,false,false,true
org.onosproject,onos-core-common,1.12.0-b2,false,false,true
org.onosproject,onos-core-common,1.12.0-rc1,false,false,true
org.onosproject,onos-core-common,1.12.0-rc2,false,false,true
org.onosproject,onos-core-common,1.12.0-rc3,false,false,true
org.onosproject,onos-core-common,1.12.1-rc1,false,false,true
org.onosproject,onos-core-common,1.12.1-rc2,false,false,true
org.onosproject,onos-core-common,1.13.0-b5,false,false,true
org.onosproject,onos-core-common,1.13.0-b6,false,false,true
org.onosproject,onos-core-common,1.13.0-b8,false,false,true
org.onosproject,onos-core-dist,1.12.0,false,false,true
org.onosproject,onos-core-dist,1.12.0-b2,false,false,true
org.onosproject,onos-core-dist,1.12.0-rc1,false,false,true
org.onosproject,onos-core-dist,1.12.0-rc2,false,false,true
org.onosproject,onos-core-dist,1.12.0-rc3,false,false,true
org.onosproject,onos-core-dist,1.12.1-rc1,false,false,true
org.onosproject,onos-core-dist,1.12.1-rc2,false,false,true
org.onosproject,onos-core-dist,1.13.0-b5,false,false,true
org.onosproject,onos-core-dist,1.13.0-b6,false,false,true
org.onosproject,onos-core-dist,1.13.0-b8,false,false,true
org.onosproject,onos-core-persistence,1.12.0,false,false,true
org.onosproject,onos-core-persistence,1.12.0-b2,false,false,true
org.onosproject,onos-core-persistence,1.12.0-rc1,false,false,true
org.onosproject,onos-core-persistence,1.12.0-rc2,false,false,true
org.onosproject,onos-core-persistence,1.12.0-rc3,false,false,true
org.onosproject,onos-core-persistence,1.12.1-rc1,false,false,true
org.onosproject,onos-core-persistence,1.12.1-rc2,false,false,true
org.onosproject,onos-core-persistence,1.13.0-b5,false,false,true
org.onosproject,onos-core-persistence,1.13.0-b6,false,false,true
org.onosproject,onos-core-persistence,1.13.0-b8,false,false,true
org.onosproject,onos-core-serializers,1.12.0,false,false,true
org.onosproject,onos-core-serializers,1.12.0-b2,false,false,true
org.onosproject,onos-core-serializers,1.12.0-rc1,false,false,true
org.onosproject,onos-core-serializers,1.12.0-rc2,false,false,true
org.onosproject,onos-core-serializers,1.12.0-rc3,false,false,true
org.onosproject,onos-core-serializers,1.12.1-rc1,false,false,true
org.onosproject,onos-core-serializers,1.12.1-rc2,false,false,true
org.onosproject,onos-core-serializers,1.13.0-b5,false,false,true
org.onosproject,onos-core-serializers,1.13.0-b6,false,false,true
org.onosproject,onos-core-serializers,1.13.0-b8,false,false,true
org.onosproject,onos-incubator-api,1.12.0,false,false,true
org.onosproject,onos-incubator-api,1.12.0-b2,false,false,true
org.onosproject,onos-incubator-api,1.12.0-rc1,false,false,true
org.onosproject,onos-incubator-api,1.12.0-rc2,false,false,true
org.onosproject,onos-incubator-api,1.12.0-rc3,false,false,true
org.onosproject,onos-incubator-api,1.12.1-rc1,false,false,true
org.onosproject,onos-incubator-api,1.12.1-rc2,false,false,true
org.onosproject,onos-incubator-api,1.13.0-b5,false,false,true
org.onosproject,onos-incubator-api,1.13.0-b6,false,false,true
org.onosproject,onos-incubator-api,1.13.0-b8,false,false,true
org.onosproject,onos-incubator-net,1.12.0,false,false,true
org.onosproject,onos-incubator-net,1.12.0-b2,false,false,true
org.onosproject,onos-incubator-net,1.12.0-rc1,false,false,true
org.onosproject,onos-incubator-net,1.12.0-rc2,false,false,true
org.onosproject,onos-incubator-net,1.12.0-rc3,false,false,true
org.onosproject,onos-incubator-net,1.12.1-rc1,false,false,true
org.onosproject,onos-incubator-net,1.12.1-rc2,false,false,true
org.onosproject,onos-incubator-net,1.13.0-b5,false,false,true
org.onosproject,onos-incubator-net,1.13.0-b6,false,false,true
org.onosproject,onos-incubator-net,1.13.0-b8,false,false,true
org.onosproject,onos-incubator-store,1.12.0,false,false,true
org.onosproject,onos-incubator-store,1.12.0-b2,false,false,true
org.onosproject,onos-incubator-store,1.12.0-rc1,false,false,true
org.onosproject,onos-incubator-store,1.12.0-rc2,false,false,true
org.onosproject,onos-incubator-store,1.12.0-rc3,false,false,true
org.onosproject,onos-incubator-store,1.12.1-rc1,false,false,true
org.onosproject,onos-incubator-store,1.12.1-rc2,false,false,true
org.onosproject,onos-incubator-store,1.13.0-b5,false,false,true
org.onosproject,onos-incubator-store,1.13.0-b6,false,false,true
org.onosproject,onos-incubator-store,1.13.0-b8,false,false,true
org.onosproject,onos-protocols-bgp-api,1.12.0,false,false,true
org.onosproject,onos-protocols-bgp-api,1.12.0-b2,false,false,true
org.onosproject,onos-protocols-bgp-api,1.12.0-rc1,false,false,true
org.onosproject,onos-protocols-bgp-api,1.12.0-rc2,false,false,true
org.onosproject,onos-protocols-bgp-api,1.12.0-rc3,false,false,true
org.onosproject,onos-protocols-bgp-api,1.12.1-rc1,false,false,true
org.onosproject,onos-protocols-bgp-api,1.12.1-rc2,false,false,true
org.onosproject,onos-protocols-bgp-api,1.13.0-b5,false,false,true
org.onosproject,onos-protocols-bgp-api,1.13.0-b6,false,false,true
org.onosproject,onos-protocols-bgp-api,1.13.0-b8,false,false,true
org.onosproject,onos-protocols-bgp-bgpio,1.12.0,false,false,true
org.onosproject,onos-protocols-bgp-bgpio,1.12.0-b2,false,false,true
org.onosproject,onos-protocols-bgp-bgpio,1.12.0-rc1,false,false,true
org.onosproject,onos-protocols-bgp-bgpio,1.12.0-rc2,false,false,true
org.onosproject,onos-protocols-bgp-bgpio,1.12.0-rc3,false,false,true
org.onosproject,onos-protocols-bgp-bgpio,1.12.1-rc1,false,false,true
org.onosproject,onos-protocols-bgp-bgpio,1.12.1-rc2,false,false,true
org.onosproject,onos-protocols-bgp-bgpio,1.13.0-b5,false,false,true
org.onosproject,onos-protocols-bgp-bgpio,1.13.0-b6,false,false,true
org.onosproject,onos-protocols-bgp-bgpio,1.13.0-b8,false,false,true
org.onosproject,onos-protocols-isis-api,1.12.0,false,false,true
org.onosproject,onos-protocols-isis-api,1.12.0-b2,false,false,true
org.onosproject,onos-protocols-isis-api,1.12.0-rc1,false,false,true
org.onosproject,onos-protocols-isis-api,1.12.0-rc2,false,false,true
org.onosproject,onos-protocols-isis-api,1.12.0-rc3,false,false,true
org.onosproject,onos-protocols-isis-api,1.12.1-rc1,false,false,true
org.onosproject,onos-protocols-isis-api,1.12.1-rc2,false,false,true
org.onosproject,onos-protocols-isis-api,1.13.0-b5,false,false,true
org.onosproject,onos-protocols-isis-api,1.13.0-b6,false,false,true
org.onosproject,onos-protocols-isis-api,1.13.0-b8,false,false,true
org.onosproject,onos-protocols-lisp-api,1.12.0,false,false,true
org.onosproject,onos-protocols-lisp-api,1.12.0-b2,false,false,true
org.onosproject,onos-protocols-lisp-api,1.12.0-rc1,false,false,true
org.onosproject,onos-protocols-lisp-api,1.12.0-rc2,false,false,true
org.onosproject,onos-protocols-lisp-api,1.12.0-rc3,false,false,true
org.onosproject,onos-protocols-lisp-api,1.12.1-rc1,false,false,true
org.onosproject,onos-protocols-lisp-api,1.12.1-rc2,false,false,true
org.onosproject,onos-protocols-lisp-api,1.13.0-b5,false,false,true
org.onosproject,onos-protocols-lisp-api,1.13.0-b6,false,false,true
org.onosproject,onos-protocols-lisp-api,1.13.0-b8,false,false,true
org.onosproject,onos-protocols-lisp-msg,1.12.0,false,false,true
org.onosproject,onos-protocols-lisp-msg,1.12.0-b2,false,false,true
org.onosproject,onos-protocols-lisp-msg,1.12.0-rc1,false,false,true
org.onosproject,onos-protocols-lisp-msg,1.12.0-rc2,false,false,true
org.onosproject,onos-protocols-lisp-msg,1.12.0-rc3,false,false,true
org.onosproject,onos-protocols-lisp-msg,1.12.1-rc1,false,false,true
org.onosproject,onos-protocols-lisp-msg,1.12.1-rc2,false,false,true
org.onosproject,onos-protocols-lisp-msg,1.13.0-b5,false,false,true
org.onosproject,onos-protocols-lisp-msg,1.13.0-b6,false,false,true
org.onosproject,onos-protocols-lisp-msg,1.13.0-b8,false,false,true
org.onosproject,onos-protocols-netconf-api,1.12.0,false,false,true
org.onosproject,onos-protocols-netconf-api,1.12.0-b2,false,false,true
org.onosproject,onos-protocols-netconf-api,1.12.0-rc1,false,false,true
org.onosproject,onos-protocols-netconf-api,1.12.0-rc2,false,false,true
org.onosproject,onos-protocols-netconf-api,1.12.0-rc3,false,false,true
org.onosproject,onos-protocols-netconf-api,1.12.1-rc1,false,false,true
org.onosproject,onos-protocols-netconf-api,1.12.1-rc2,false,false,true
org.onosproject,onos-protocols-netconf-api,1.13.0-b5,false,false,true
org.onosproject,onos-protocols-netconf-api,1.13.0-b6,false,false,true
org.onosproject,onos-protocols-netconf-api,1.13.0-b8,false,false,true
org.onosproject,onos-protocols-openflow-api,1.12.0,false,false,true
org.onosproject,onos-protocols-openflow-api,1.12.0-b2,false,false,true
org.onosproject,onos-protocols-openflow-api,1.12.0-rc1,false,false,true
org.onosproject,onos-protocols-openflow-api,1.12.0-rc2,false,false,true
org.onosproject,onos-protocols-openflow-api,1.12.0-rc3,false,false,true
org.onosproject,onos-protocols-openflow-api,1.12.1-rc1,false,false,true
org.onosproject,onos-protocols-openflow-api,1.12.1-rc2,false,false,true
org.onosproject,onos-protocols-openflow-api,1.13.0-b5,false,false,true
org.onosproject,onos-protocols-openflow-api,1.13.0-b6,false,false,true
org.onosproject,onos-protocols-openflow-api,1.13.0-b8,false,false,true
org.onosproject,onos-protocols-ovsdb-api,1.12.0,false,false,true
org.onosproject,onos-protocols-ovsdb-api,1.12.0-b2,false,false,true
org.onosproject,onos-protocols-ovsdb-api,1.12.0-rc1,false,false,true
org.onosproject,onos-protocols-ovsdb-api,1.12.0-rc2,false,false,true
org.onosproject,onos-protocols-ovsdb-api,1.12.0-rc3,false,false,true
org.onosproject,onos-protocols-ovsdb-api,1.12.1-rc1,false,false,true
org.onosproject,onos-protocols-ovsdb-api,1.12.1-rc2,false,false,true
org.onosproject,onos-protocols-ovsdb-api,1.13.0-b5,false,false,true
org.onosproject,onos-protocols-ovsdb-api,1.13.0-b6,false,false,true
org.onosproject,onos-protocols-ovsdb-api,1.13.0-b8,false,false,true
org.onosproject,onos-protocols-ovsdb-rfc,1.12.0,false,false,true
org.onosproject,onos-protocols-ovsdb-rfc,1.12.0-b2,false,false,true
org.onosproject,onos-protocols-ovsdb-rfc,1.12.0-rc1,false,false,true
org.onosproject,onos-protocols-ovsdb-rfc,1.12.0-rc2,false,false,true
org.onosproject,onos-protocols-ovsdb-rfc,1.12.0-rc3,false,false,true
org.onosproject,onos-protocols-ovsdb-rfc,1.12.1-rc1,false,false,true
org.onosproject,onos-protocols-ovsdb-rfc,1.12.1-rc2,false,false,true
org.onosproject,onos-protocols-ovsdb-rfc,1.13.0-b5,false,false,true
org.onosproject,onos-protocols-ovsdb-rfc,1.13.0-b6,false,false,true
org.onosproject,onos-protocols-ovsdb-rfc,1.13.0-b8,false,false,true
org.onosproject,onos-protocols-pcep-pcepio,1.12.0,false,false,true
org.onosproject,onos-protocols-pcep-pcepio,1.12.0-b2,false,false,true
org.onosproject,onos-protocols-pcep-pcepio,1.12.0-rc1,false,false,true
org.onosproject,onos-protocols-pcep-pcepio,1.12.0-rc2,false,false,true
org.onosproject,onos-protocols-pcep-pcepio,1.12.0-rc3,false,false,true
org.onosproject,onos-protocols-pcep-pcepio,1.12.1-rc1,false,false,true
org.onosproject,onos-protocols-pcep-pcepio,1.12.1-rc2,false,false,true
org.onosproject,onos-protocols-pcep-pcepio,1.13.0-b5,false,false,true
org.onosproject,onos-protocols-pcep-pcepio,1.13.0-b6,false,false,true
org.onosproject,onos-protocols-pcep-pcepio,1.13.0-b8,false,false,true
org.onosproject,onos-protocols-rest-api,1.12.0,false,true,true
org.onosproject,onos-protocols-rest-api,1.12.0-b2,false,true,true
org.onosproject,onos-protocols-rest-api,1.12.0-rc1,false,true,true
org.onosproject,onos-protocols-rest-api,1.12.0-rc2,false,true,true
org.onosproject,onos-protocols-rest-api,1.12.0-rc3,false,true,true
org.onosproject,onos-protocols-rest-api,1.12.1-rc1,false,true,true
org.onosproject,onos-protocols-rest-api,1.12.1-rc2,false,true,true
org.onosproject,onos-protocols-rest-api,1.13.0-b5,false,true,true
org.onosproject,onos-protocols-rest-api,1.13.0-b6,false,true,true
org.onosproject,onos-protocols-rest-api,1.13.0-b8,false,true,true
org.openehealth.ipf.commons,ipf-commons-core,3.5-20180302,false,false,true
org.openehealth.ipf.commons,ipf-commons-ihe-core,3.5-20180302,false,true,true
org.openehealth.ipf.commons,ipf-commons-ihe-ws,3.5-20180302,false,false,true
org.openehealth.ipf.commons,ipf-commons-xml,3.5-20180302,false,false,true
org.openehealth.ipf.modules,ipf-modules-hl7,3.5-20180302,false,false,true
org.openehealth.ipf.platform-camel,ipf-platform-camel-ihe-hpd,3.5-20180302,false,false,true
org.openehealth.ipf.platform-camel,ipf-platform-camel-ihe-xds,3.5-20180302,false,false,true
org.openl.rules,org.openl.rules.ruleservice,5.20.2,false,true,true
org.openl.rules,org.openl.rules.ruleservice,5.21.0,false,true,true
org.openl.rules,org.openl.rules.ruleservice,5.21.1,false,true,true
org.openl.rules,org.openl.rules.ruleservice,5.21.2,false,true,true
org.openl.rules,org.openl.rules.ruleservice,5.21.3,false,true,true
org.owasp,dependency-check-core,3.1.0,false,true,true
org.owasp,dependency-check-core,3.1.1,false,true,true
org.owasp,dependency-check-core,3.1.2,false,true,true
org.owasp,dependency-check-utils,3.1.0,false,true,true
org.owasp,dependency-check-utils,3.1.1,false,true,true
org.owasp,dependency-check-utils,3.1.2,false,true,true
org.primefaces.extensions,resources-ckeditor,6.2,false,false,true
org.primefaces.extensions,resources-ckeditor,6.2.1,false,false,true
org.primefaces.extensions,resources-ckeditor,6.2.2,false,false,true
org.primefaces.extensions,resources-ckeditor,6.2.3,false,false,true
org.primefaces.extensions,resources-ckeditor,6.2.4,false,false,true
org.seleniumhq.selenium,selenium-server,3.10.0,false,false,true
org.seleniumhq.selenium,selenium-server,3.11.0,false,false,true
org.seleniumhq.selenium,selenium-server,3.8.0,false,false,true
org.seleniumhq.selenium,selenium-server,3.8.1,false,false,true
org.seleniumhq.selenium,selenium-server,3.9.0,false,false,true
org.seleniumhq.selenium,selenium-server,3.9.1,false,false,true
org.smarti18n,smarti18n-api,1.0-PRE4,false,true,true
org.springframework.batch,spring-batch-test,4.0.0.RELEASE,false,true,true
org.springframework.batch,spring-batch-test,4.0.1.RELEASE,false,true,true
org.substeps,substeps-core-api,1.1.3,true,false,true
org.substeps,substeps-core-api,1.1.4,true,false,true
org.symphonyoss.s2.canon,canon-runtime-java,0.0.14,true,false,true
org.symphonyoss.s2.canon,canon-runtime-java,0.0.15,true,false,true
org.symphonyoss.s2.canon,canon-runtime-java,0.0.16,true,false,true
org.symphonyoss.s2.canon,canon-runtime-java,0.0.17,true,false,true
org.symphonyoss.s2.canon,canon-runtime-java,0.0.2,true,false,true
org.symphonyoss.s2.canon,canon-runtime-java,0.0.4,true,false,true
org.symphonyoss.s2.canon,canon-runtime-java,0.0.6,true,false,true
org.symphonyoss.s2.canon,canon-runtime-java,0.0.7,true,false,true
org.symphonyoss.s2.canon,canon-runtime-java,0.0.8,true,false,true
org.symphonyoss.s2.common,S2-common-dom,0.1.10,true,false,true
org.symphonyoss.s2.common,S2-common-dom,0.1.11,true,false,true
org.symphonyoss.s2.common,S2-common-dom,0.1.12,true,false,true
org.symphonyoss.s2.common,S2-common-dom,0.1.13,true,false,true
org.symphonyoss.s2.common,S2-common-dom,0.1.14,true,false,true
org.symphonyoss.s2.common,S2-common-dom,0.1.15,true,false,true
org.symphonyoss.s2.common,S2-common-dom,0.1.16,true,false,true
org.symphonyoss.s2.common,S2-common-dom,0.1.17,true,false,true
org.symphonyoss.s2.common,S2-common-dom,0.1.9,true,false,true
org.t-io,tio-utils,2.0.2.v20171129-RELEASE,true,false,true
org.t-io,tio-utils,2.0.3.v20171215-RELEASE,true,false,true
org.trellisldp,trellis-http,0.3.2,false,true,true
org.trellisldp,trellis-http,0.4.0,false,true,true
org.trellisldp,trellis-http,0.5.0,false,true,true
org.trellisldp,trellis-http,0.5.1,false,true,true
org.trellisldp,trellis-http,0.5.2,false,true,true
org.trellisldp,trellis-http,0.6.0,false,true,true
org.trellisldp,trellis-http,0.6.1,false,true,true
org.trellisldp,trellis-http,0.6.2,false,true,true
org.trellisldp,trellis-rosid-common,0.1.2,false,true,true
org.trellisldp,trellis-rosid-common,0.2.0,false,true,true
org.trellisldp,trellis-rosid-common,0.3.0,false,true,true
org.trellisldp,trellis-rosid-common,0.3.1,false,true,true
org.vafer,jdependency,1.3,false,false,true
org.wicketstuff,wicketstuff-tinymce3,8.0.0-M9,false,true,true
org.xwiki.commons,xwiki-commons-cache-infinispan,10.0,false,true,true
org.xwiki.commons,xwiki-commons-cache-infinispan,10.1,false,true,true
org.xwiki.commons,xwiki-commons-cache-infinispan,10.1-rc-1,false,true,true
org.xwiki.commons,xwiki-commons-cache-infinispan,10.2,false,true,true
org.xwiki.commons,xwiki-commons-cache-infinispan,9.11,false,true,true
org.xwiki.commons,xwiki-commons-cache-infinispan,9.11-rc-1,false,true,true
org.xwiki.commons,xwiki-commons-cache-infinispan,9.11.1,false,true,true
org.xwiki.commons,xwiki-commons-cache-infinispan,9.11.2,false,true,true
org.xwiki.commons,xwiki-commons-cache-infinispan,9.11.3,false,true,true
org.xwiki.commons,xwiki-commons-cache-infinispan,9.11.4,false,true,true
org.xwiki.commons,xwiki-commons-crypto-store-filesystem,10.0,false,false,true
org.xwiki.commons,xwiki-commons-crypto-store-filesystem,10.1,false,false,true
org.xwiki.commons,xwiki-commons-crypto-store-filesystem,10.1-rc-1,false,false,true
org.xwiki.commons,xwiki-commons-crypto-store-filesystem,10.2,false,false,true
org.xwiki.commons,xwiki-commons-crypto-store-filesystem,9.11,false,false,true
org.xwiki.commons,xwiki-commons-crypto-store-filesystem,9.11-rc-1,false,false,true
org.xwiki.commons,xwiki-commons-crypto-store-filesystem,9.11.1,false,false,true
org.xwiki.commons,xwiki-commons-crypto-store-filesystem,9.11.2,false,false,true
org.xwiki.commons,xwiki-commons-crypto-store-filesystem,9.11.3,false,false,true
org.xwiki.commons,xwiki-commons-crypto-store-filesystem,9.11.4,false,false,true
org.xwiki.commons,xwiki-commons-diff-api,10.0,false,false,true
org.xwiki.commons,xwiki-commons-diff-api,10.1,false,false,true
org.xwiki.commons,xwiki-commons-diff-api,10.1-rc-1,false,false,true
org.xwiki.commons,xwiki-commons-diff-api,10.2,false,false,true
org.xwiki.commons,xwiki-commons-diff-api,9.11,false,false,true
org.xwiki.commons,xwiki-commons-diff-api,9.11-rc-1,false,false,true
org.xwiki.commons,xwiki-commons-diff-api,9.11.1,false,false,true
org.xwiki.commons,xwiki-commons-diff-api,9.11.2,false,false,true
org.xwiki.commons,xwiki-commons-diff-api,9.11.3,false,false,true
org.xwiki.commons,xwiki-commons-diff-api,9.11.4,false,false,true
org.xwiki.commons,xwiki-commons-environment-common,10.0,false,true,true
org.xwiki.commons,xwiki-commons-environment-common,10.1,false,true,true
org.xwiki.commons,xwiki-commons-environment-common,10.1-rc-1,false,true,true
org.xwiki.commons,xwiki-commons-environment-common,10.2,false,true,true
org.xwiki.commons,xwiki-commons-environment-common,9.11,false,true,true
org.xwiki.commons,xwiki-commons-environment-common,9.11-rc-1,false,true,true
org.xwiki.commons,xwiki-commons-environment-common,9.11.1,false,true,true
org.xwiki.commons,xwiki-commons-environment-common,9.11.2,false,true,true
org.xwiki.commons,xwiki-commons-environment-common,9.11.3,false,true,true
org.xwiki.commons,xwiki-commons-environment-common,9.11.4,false,true,true
org.xwiki.commons,xwiki-commons-extension-api,10.0,false,true,true
org.xwiki.commons,xwiki-commons-extension-api,10.1,false,true,true
org.xwiki.commons,xwiki-commons-extension-api,10.1-rc-1,false,true,true
org.xwiki.commons,xwiki-commons-extension-api,10.2,false,true,true
org.xwiki.commons,xwiki-commons-extension-api,9.11,false,true,true
org.xwiki.commons,xwiki-commons-extension-api,9.11-rc-1,false,true,true
org.xwiki.commons,xwiki-commons-extension-api,9.11.1,false,true,true
org.xwiki.commons,xwiki-commons-extension-api,9.11.2,false,true,true
org.xwiki.commons,xwiki-commons-extension-api,9.11.3,false,true,true
org.xwiki.commons,xwiki-commons-extension-api,9.11.4,false,true,true
org.xwiki.commons,xwiki-commons-filter-test,10.0,false,true,true
org.xwiki.commons,xwiki-commons-filter-test,10.1,false,true,true
org.xwiki.commons,xwiki-commons-filter-test,10.1-rc-1,false,true,true
org.xwiki.commons,xwiki-commons-filter-test,10.2,false,true,true
org.xwiki.commons,xwiki-commons-filter-test,9.11,false,true,true
org.xwiki.commons,xwiki-commons-filter-test,9.11-rc-1,false,true,true
org.xwiki.commons,xwiki-commons-filter-test,9.11.1,false,true,true
org.xwiki.commons,xwiki-commons-filter-test,9.11.2,false,true,true
org.xwiki.commons,xwiki-commons-filter-test,9.11.3,false,true,true
org.xwiki.commons,xwiki-commons-filter-test,9.11.4,false,true,true
org.xwiki.commons,xwiki-commons-tool-test-simple,10.0,false,true,true
org.xwiki.commons,xwiki-commons-tool-test-simple,10.1,false,true,true
org.xwiki.commons,xwiki-commons-tool-test-simple,10.1-rc-1,false,true,true
org.xwiki.commons,xwiki-commons-tool-test-simple,10.2,false,true,true
org.xwiki.commons,xwiki-commons-tool-test-simple,9.11,false,true,true
org.xwiki.commons,xwiki-commons-tool-test-simple,9.11-rc-1,false,true,true
org.xwiki.commons,xwiki-commons-tool-test-simple,9.11.1,false,true,true
org.xwiki.commons,xwiki-commons-tool-test-simple,9.11.2,false,true,true
org.xwiki.commons,xwiki-commons-tool-test-simple,9.11.3,false,true,true
org.xwiki.commons,xwiki-commons-tool-test-simple,9.11.4,false,true,true
org.xwiki.rendering,xwiki-rendering-syntax-docbook,10.0,false,false,false
org.xwiki.rendering,xwiki-rendering-syntax-docbook,10.1,false,false,false
org.xwiki.rendering,xwiki-rendering-syntax-docbook,10.1-rc-1,false,false,false
org.xwiki.rendering,xwiki-rendering-syntax-docbook,10.2,false,false,false
org.xwiki.rendering,xwiki-rendering-syntax-docbook,9.11,false,false,false
org.xwiki.rendering,xwiki-rendering-syntax-docbook,9.11-rc-1,false,false,false
org.xwiki.rendering,xwiki-rendering-syntax-docbook,9.11.1,false,false,false
org.xwiki.rendering,xwiki-rendering-syntax-docbook,9.11.2,false,false,false
org.xwiki.rendering,xwiki-rendering-syntax-docbook,9.11.3,false,false,false
org.xwiki.rendering,xwiki-rendering-syntax-docbook,9.11.4,false,false,false
org.xwiki.rendering,xwiki-rendering-test,10.0,false,true,true
org.xwiki.rendering,xwiki-rendering-test,10.1,false,true,true
org.xwiki.rendering,xwiki-rendering-test,10.1-rc-1,false,true,true
org.xwiki.rendering,xwiki-rendering-test,10.2,false,true,true
org.xwiki.rendering,xwiki-rendering-test,9.11,false,true,true
org.xwiki.rendering,xwiki-rendering-test,9.11-rc-1,false,true,true
org.xwiki.rendering,xwiki-rendering-test,9.11.1,false,true,true
org.xwiki.rendering,xwiki-rendering-test,9.11.2,false,true,true
org.xwiki.rendering,xwiki-rendering-test,9.11.3,false,true,true
org.xwiki.rendering,xwiki-rendering-test,9.11.4,false,true,true
software.reinvent,commons,0.3.10,false,true,true
software.reinvent,commons,0.3.6,true,true,true
software.reinvent,commons,0.3.7,false,true,true
software.reinvent,commons,0.3.8,false,true,true
software.reinvent,commons,0.3.9,false,true,true
uk.os.vt,vt-filesystem,2.0.4,false,true,true
uk.os.vt,vt-filesystem,2.0.5,false,true,true
uk.os.vt,vt-filesystem,2.0.6,false,true,true
uk.os.vt,vt-filesystem,2.0.7,false,true,true
ws.ament.hammock,web-tck,2.1,false,true,true
zone.src.sheaf,java-sheaf,1.0.3,true,false,true
