class,attribute,visibility,name,index,primitive,nullness
com.google.common.graph.ElementOrder$Type,method,private,<init>(Ljava/lang/String;I)V,0,false,UNKNOWN
com.google.common.graph.ElementOrder$Type,method,private,<init>(Ljava/lang/String;I)V,1,true,UNKNOWN
com.google.common.graph.ElementOrder$Type,method,public,valueOf(Ljava/lang/String;)Lcom/google/common/graph/ElementOrder$Type;,0,false,UNKNOWN
com.google.common.math.LongMath$MillerRabinTester$1,method,private,squareMod(JJ)J,0,true,UNKNOWN
com.google.common.math.LongMath$MillerRabinTester$1,method,private,squareMod(JJ)J,1,true,UNKNOWN
com.google.common.math.LongMath$MillerRabinTester$1,method,private,mulMod(JJJ)J,0,true,UNKNOWN
com.google.common.math.LongMath$MillerRabinTester$1,method,private,mulMod(JJJ)J,1,true,UNKNOWN
com.google.common.math.LongMath$MillerRabinTester$1,method,private,mulMod(JJJ)J,2,true,UNKNOWN
com.google.common.math.LongMath$MillerRabinTester$1,method,private,<init>(Ljava/lang/String;I)V,0,false,UNKNOWN
com.google.common.math.LongMath$MillerRabinTester$1,method,private,<init>(Ljava/lang/String;I)V,1,true,UNKNOWN
com.google.common.graph.Traverser$TreeTraverser$1,method,private,<init>(Lcom/google/common/graph/Traverser$TreeTraverser;Ljava/lang/Object;)V,0,false,UNKNOWN
com.google.common.graph.Traverser$TreeTraverser$1,method,private,<init>(Lcom/google/common/graph/Traverser$TreeTraverser;Ljava/lang/Object;)V,1,false,UNKNOWN
com.google.common.io.BaseEncoding,method,private,separatingAppendable(Ljava/lang/Appendable;Ljava/lang/String;I)Ljava/lang/Appendable;,0,false,NON_NULL
com.google.common.io.BaseEncoding,method,private,separatingAppendable(Ljava/lang/Appendable;Ljava/lang/String;I)Ljava/lang/Appendable;,1,false,NON_NULL
com.google.common.io.BaseEncoding,method,private,separatingAppendable(Ljava/lang/Appendable;Ljava/lang/String;I)Ljava/lang/Appendable;,2,true,UNKNOWN
com.google.common.io.BaseEncoding,method,private,extract([BI)[B,0,false,NON_NULL
com.google.common.io.BaseEncoding,method,private,extract([BI)[B,1,true,UNKNOWN
com.google.common.io.BaseEncoding,method,public,decodingSource(Lcom/google/common/io/CharSource;)Lcom/google/common/io/ByteSource;,0,false,NON_NULL
com.google.common.io.BaseEncoding,method,public,encode([BII)Ljava/lang/String;,0,false,NON_NULL
com.google.common.io.BaseEncoding,method,public,encode([BII)Ljava/lang/String;,1,true,UNKNOWN
com.google.common.io.BaseEncoding,method,public,encode([BII)Ljava/lang/String;,2,true,UNKNOWN
com.google.common.io.BaseEncoding,method,private,separatingWriter(Ljava/io/Writer;Ljava/lang/String;I)Ljava/io/Writer;,0,false,UNKNOWN
com.google.common.io.BaseEncoding,method,private,separatingWriter(Ljava/io/Writer;Ljava/lang/String;I)Ljava/io/Writer;,1,false,UNKNOWN
com.google.common.io.BaseEncoding,method,private,separatingWriter(Ljava/io/Writer;Ljava/lang/String;I)Ljava/io/Writer;,2,true,UNKNOWN
com.google.common.io.BaseEncoding,method,private,trimTrailingPadding(Ljava/lang/CharSequence;)Ljava/lang/CharSequence;,0,false,NON_NULL
com.google.common.io.BaseEncoding,method,private,decodeChecked(Ljava/lang/CharSequence;)[B,0,false,UNKNOWN
com.google.common.io.BaseEncoding,method,public,encodingSink(Lcom/google/common/io/CharSink;)Lcom/google/common/io/ByteSink;,0,false,NON_NULL
com.google.common.io.BaseEncoding,method,public,decode(Ljava/lang/CharSequence;)[B,0,false,UNKNOWN
com.google.common.io.BaseEncoding,method,private,ignoringReader(Ljava/io/Reader;Ljava/lang/String;)Ljava/io/Reader;,0,false,NON_NULL
com.google.common.io.BaseEncoding,method,private,ignoringReader(Ljava/io/Reader;Ljava/lang/String;)Ljava/io/Reader;,1,false,NON_NULL
com.google.common.io.BaseEncoding,method,public,encode([B)Ljava/lang/String;,0,false,NON_NULL
com.google.common.collect.AbstractMapBasedMultiset,method,private,access$102(Lcom/google/common/collect/AbstractMapBasedMultiset;J)J,0,false,NON_NULL
com.google.common.collect.AbstractMapBasedMultiset,method,private,access$102(Lcom/google/common/collect/AbstractMapBasedMultiset;J)J,1,true,UNKNOWN
com.google.common.collect.AbstractMapBasedMultiset,method,public,forEachEntry(Ljava/util/function/ObjIntConsumer;)V,0,false,NON_NULL
com.google.common.collect.AbstractMapBasedMultiset,method,public,count(Ljava/lang/Object;)I,0,false,UNKNOWN
com.google.common.collect.AbstractMapBasedMultiset,method,public,add(Ljava/lang/Object;I)I,0,false,UNKNOWN
com.google.common.collect.AbstractMapBasedMultiset,method,public,add(Ljava/lang/Object;I)I,1,true,UNKNOWN
com.google.common.collect.AbstractMapBasedMultiset,method,private,setBackingMap(Ljava/util/Map;)V,0,false,UNKNOWN
com.google.common.collect.AbstractMapBasedMultiset,method,private,getAndSet(Lcom/google/common/collect/Count;I)I,0,false,NULLABLE
com.google.common.collect.AbstractMapBasedMultiset,method,private,getAndSet(Lcom/google/common/collect/Count;I)I,1,true,UNKNOWN
com.google.common.collect.AbstractMapBasedMultiset,method,private,access$000(Lcom/google/common/collect/AbstractMapBasedMultiset;)Ljava/util/Map;,0,false,NON_NULL
com.google.common.collect.AbstractMapBasedMultiset,method,public,setCount(Ljava/lang/Object;I)I,0,false,UNKNOWN
com.google.common.collect.AbstractMapBasedMultiset,method,public,setCount(Ljava/lang/Object;I)I,1,true,UNKNOWN
com.google.common.collect.AbstractMapBasedMultiset,method,public,remove(Ljava/lang/Object;I)I,0,false,UNKNOWN
com.google.common.collect.AbstractMapBasedMultiset,method,public,remove(Ljava/lang/Object;I)I,1,true,UNKNOWN
com.google.common.collect.AbstractMapBasedMultiset,method,private,access$100(Lcom/google/common/collect/AbstractMapBasedMultiset;)J,0,false,NON_NULL
com.google.common.collect.AbstractMapBasedMultiset,method,private,lambda$forEachEntry$0(Ljava/util/function/ObjIntConsumer;Ljava/lang/Object;Lcom/google/common/collect/Count;)V,0,false,NON_NULL
com.google.common.collect.AbstractMapBasedMultiset,method,private,lambda$forEachEntry$0(Ljava/util/function/ObjIntConsumer;Ljava/lang/Object;Lcom/google/common/collect/Count;)V,1,false,UNKNOWN
com.google.common.collect.AbstractMapBasedMultiset,method,private,lambda$forEachEntry$0(Ljava/util/function/ObjIntConsumer;Ljava/lang/Object;Lcom/google/common/collect/Count;)V,2,false,NON_NULL
com.google.common.collect.AbstractMapBasedMultiset,method,private,access$110(Lcom/google/common/collect/AbstractMapBasedMultiset;)J,0,false,NON_NULL
com.google.common.collect.AbstractMapBasedMultiset,method,protected,<init>(Ljava/util/Map;)V,0,false,NON_NULL
com.google.common.collect.LinkedListMultimap$1EntriesImpl,method,public,listIterator(I)Ljava/util/ListIterator;,0,true,UNKNOWN
com.google.common.collect.LinkedListMultimap$1EntriesImpl,method,public,forEach(Ljava/util/function/Consumer;)V,0,false,NON_NULL
com.google.common.collect.LinkedListMultimap$1EntriesImpl,method,private,<init>(Lcom/google/common/collect/LinkedListMultimap;)V,0,false,UNKNOWN
com.google.common.graph.DirectedNetworkConnections,method,private,ofImmutable(Ljava/util/Map;Ljava/util/Map;I)Lcom/google/common/graph/DirectedNetworkConnections;,0,false,UNKNOWN
com.google.common.graph.DirectedNetworkConnections,method,private,ofImmutable(Ljava/util/Map;Ljava/util/Map;I)Lcom/google/common/graph/DirectedNetworkConnections;,1,false,UNKNOWN
com.google.common.graph.DirectedNetworkConnections,method,private,ofImmutable(Ljava/util/Map;Ljava/util/Map;I)Lcom/google/common/graph/DirectedNetworkConnections;,2,true,UNKNOWN
com.google.common.graph.DirectedNetworkConnections,method,public,edgesConnecting(Ljava/lang/Object;)Ljava/util/Set;,0,false,UNKNOWN
com.google.common.graph.DirectedNetworkConnections,method,protected,<init>(Ljava/util/Map;Ljava/util/Map;I)V,0,false,UNKNOWN
com.google.common.graph.DirectedNetworkConnections,method,protected,<init>(Ljava/util/Map;Ljava/util/Map;I)V,1,false,UNKNOWN
com.google.common.graph.DirectedNetworkConnections,method,protected,<init>(Ljava/util/Map;Ljava/util/Map;I)V,2,true,UNKNOWN
com.google.common.cache.CacheBuilderSpec,method,private,access$000(Ljava/lang/String;[Ljava/lang/Object;)Ljava/lang/String;,0,false,UNKNOWN
com.google.common.cache.CacheBuilderSpec,method,private,access$000(Ljava/lang/String;[Ljava/lang/Object;)Ljava/lang/String;,1,false,UNKNOWN
com.google.common.cache.CacheBuilderSpec,method,private,<init>(Ljava/lang/String;)V,0,false,UNKNOWN
com.google.common.cache.CacheBuilderSpec,method,private,format(Ljava/lang/String;[Ljava/lang/Object;)Ljava/lang/String;,0,false,UNKNOWN
com.google.common.cache.CacheBuilderSpec,method,private,format(Ljava/lang/String;[Ljava/lang/Object;)Ljava/lang/String;,1,false,UNKNOWN
com.google.common.cache.CacheBuilderSpec,method,public,equals(Ljava/lang/Object;)Z,0,false,UNKNOWN
com.google.common.cache.CacheBuilderSpec,method,private,durationInNanos(JLjava/util/concurrent/TimeUnit;)Ljava/lang/Long;,0,true,UNKNOWN
com.google.common.cache.CacheBuilderSpec,method,private,durationInNanos(JLjava/util/concurrent/TimeUnit;)Ljava/lang/Long;,1,false,NULLABLE
com.google.common.cache.CacheBuilderSpec,method,public,parse(Ljava/lang/String;)Lcom/google/common/cache/CacheBuilderSpec;,0,false,NON_NULL
com.google.common.base.Converter$1,method,private,<init>(Lcom/google/common/base/Converter;Ljava/lang/Iterable;)V,0,false,UNKNOWN
com.google.common.base.Converter$1,method,private,<init>(Lcom/google/common/base/Converter;Ljava/lang/Iterable;)V,1,false,UNKNOWN
com.google.common.reflect.TypeToken,method,private,getSubtypeFromLowerBounds(Ljava/lang/Class;[Ljava/lang/reflect/Type;)Lcom/google/common/reflect/TypeToken;,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,private,getSubtypeFromLowerBounds(Ljava/lang/Class;[Ljava/lang/reflect/Type;)Lcom/google/common/reflect/TypeToken;,1,false,NON_NULL
com.google.common.reflect.TypeToken,method,private,getArraySubtype(Ljava/lang/Class;)Lcom/google/common/reflect/TypeToken;,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,private,access$400(Lcom/google/common/reflect/TypeToken;)Ljava/lang/reflect/Type;,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,private,boundAsSuperclass(Ljava/lang/reflect/Type;)Lcom/google/common/reflect/TypeToken;,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,public,constructor(Ljava/lang/reflect/Constructor;)Lcom/google/common/reflect/Invokable;,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,private,resolveSupertype(Ljava/lang/reflect/Type;)Lcom/google/common/reflect/TypeToken;,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,public,isSubtypeOf(Ljava/lang/reflect/Type;)Z,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,private,<init>(Ljava/lang/reflect/Type;)V,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,private,toGenericType(Ljava/lang/Class;)Lcom/google/common/reflect/TypeToken;,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,public,where(Lcom/google/common/reflect/TypeParameter;Ljava/lang/Class;)Lcom/google/common/reflect/TypeToken;,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,public,where(Lcom/google/common/reflect/TypeParameter;Ljava/lang/Class;)Lcom/google/common/reflect/TypeToken;,1,false,UNKNOWN
com.google.common.reflect.TypeToken,method,private,isSupertypeOfArray(Ljava/lang/reflect/GenericArrayType;)Z,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,private,boundsAsInterfaces([Ljava/lang/reflect/Type;)Lcom/google/common/collect/ImmutableList;,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,public,isSubtypeOf(Lcom/google/common/reflect/TypeToken;)Z,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,private,any([Ljava/lang/reflect/Type;)Lcom/google/common/reflect/TypeToken$Bounds;,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,private,resolveTypeArgsForSubclass(Ljava/lang/Class;)Ljava/lang/reflect/Type;,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,public,of(Ljava/lang/Class;)Lcom/google/common/reflect/TypeToken;,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,protected,<init>(Ljava/lang/Class;)V,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,private,newArrayClassOrGenericArrayType(Ljava/lang/reflect/Type;)Ljava/lang/reflect/Type;,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,private,isSubtypeOfArrayType(Ljava/lang/reflect/GenericArrayType;)Z,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,private,someRawTypeIsSubclassOf(Ljava/lang/Class;)Z,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,public,isSupertypeOf(Ljava/lang/reflect/Type;)Z,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,private,getArraySupertype(Ljava/lang/Class;)Lcom/google/common/reflect/TypeToken;,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,private,access$200(Lcom/google/common/reflect/TypeToken;)Lcom/google/common/collect/ImmutableSet;,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,public,getSubtype(Ljava/lang/Class;)Lcom/google/common/reflect/TypeToken;,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,public,resolveType(Ljava/lang/reflect/Type;)Lcom/google/common/reflect/TypeToken;,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,private,<init>(Ljava/lang/reflect/Type;Lcom/google/common/reflect/TypeToken$1;)V,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,private,<init>(Ljava/lang/reflect/Type;Lcom/google/common/reflect/TypeToken$1;)V,1,false,UNKNOWN
com.google.common.reflect.TypeToken,method,private,isOwnedBySubtypeOf(Ljava/lang/reflect/Type;)Z,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,private,getSupertypeFromUpperBounds(Ljava/lang/Class;[Ljava/lang/reflect/Type;)Lcom/google/common/reflect/TypeToken;,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,private,getSupertypeFromUpperBounds(Ljava/lang/Class;[Ljava/lang/reflect/Type;)Lcom/google/common/reflect/TypeToken;,1,false,NON_NULL
com.google.common.reflect.TypeToken,method,public,of(Ljava/lang/reflect/Type;)Lcom/google/common/reflect/TypeToken;,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,private,isSubtypeOfParameterizedType(Ljava/lang/reflect/ParameterizedType;)Z,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,public,getSupertype(Ljava/lang/Class;)Lcom/google/common/reflect/TypeToken;,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,public,isSupertypeOf(Lcom/google/common/reflect/TypeToken;)Z,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,private,resolveInPlace([Ljava/lang/reflect/Type;)[Ljava/lang/reflect/Type;,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,public,equals(Ljava/lang/Object;)Z,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,private,every([Ljava/lang/reflect/Type;)Lcom/google/common/reflect/TypeToken$Bounds;,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,public,where(Lcom/google/common/reflect/TypeParameter;Lcom/google/common/reflect/TypeToken;)Lcom/google/common/reflect/TypeToken;,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,public,where(Lcom/google/common/reflect/TypeParameter;Lcom/google/common/reflect/TypeToken;)Lcom/google/common/reflect/TypeToken;,1,false,NON_NULL
com.google.common.reflect.TypeToken,method,public,method(Ljava/lang/reflect/Method;)Lcom/google/common/reflect/Invokable;,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,private,is(Ljava/lang/reflect/Type;)Z,0,false,UNKNOWN
com.google.common.reflect.TypeToken,method,private,access$000(Lcom/google/common/reflect/TypeToken;[Ljava/lang/reflect/Type;)[Ljava/lang/reflect/Type;,0,false,NON_NULL
com.google.common.reflect.TypeToken,method,private,access$000(Lcom/google/common/reflect/TypeToken;[Ljava/lang/reflect/Type;)[Ljava/lang/reflect/Type;,1,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,copy(Lcom/google/common/collect/MapMakerInternalMap$Segment;Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;)Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;,0,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,copy(Lcom/google/common/collect/MapMakerInternalMap$Segment;Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;)Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;,1,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,copy(Lcom/google/common/collect/MapMakerInternalMap$Segment;Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;)Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;,2,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,setValue(Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueSegment;Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;Lcom/google/common/collect/MapMaker$Dummy;)V,0,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,setValue(Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueSegment;Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;Lcom/google/common/collect/MapMaker$Dummy;)V,1,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,setValue(Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueSegment;Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;Lcom/google/common/collect/MapMaker$Dummy;)V,2,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,copy(Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueSegment;Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;)Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;,0,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,copy(Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueSegment;Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;)Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;,1,false,NON_NULL
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,copy(Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueSegment;Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;)Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;,2,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,newEntry(Lcom/google/common/collect/MapMakerInternalMap$Segment;Ljava/lang/Object;ILcom/google/common/collect/MapMakerInternalMap$InternalEntry;)Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;,0,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,newEntry(Lcom/google/common/collect/MapMakerInternalMap$Segment;Ljava/lang/Object;ILcom/google/common/collect/MapMakerInternalMap$InternalEntry;)Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;,1,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,newEntry(Lcom/google/common/collect/MapMakerInternalMap$Segment;Ljava/lang/Object;ILcom/google/common/collect/MapMakerInternalMap$InternalEntry;)Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;,2,true,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,newEntry(Lcom/google/common/collect/MapMakerInternalMap$Segment;Ljava/lang/Object;ILcom/google/common/collect/MapMakerInternalMap$InternalEntry;)Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;,3,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,newSegment(Lcom/google/common/collect/MapMakerInternalMap;II)Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueSegment;,0,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,newSegment(Lcom/google/common/collect/MapMakerInternalMap;II)Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueSegment;,1,true,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,newSegment(Lcom/google/common/collect/MapMakerInternalMap;II)Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueSegment;,2,true,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,newSegment(Lcom/google/common/collect/MapMakerInternalMap;II)Lcom/google/common/collect/MapMakerInternalMap$Segment;,0,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,newSegment(Lcom/google/common/collect/MapMakerInternalMap;II)Lcom/google/common/collect/MapMakerInternalMap$Segment;,1,true,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,newSegment(Lcom/google/common/collect/MapMakerInternalMap;II)Lcom/google/common/collect/MapMakerInternalMap$Segment;,2,true,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,setValue(Lcom/google/common/collect/MapMakerInternalMap$Segment;Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;Ljava/lang/Object;)V,0,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,setValue(Lcom/google/common/collect/MapMakerInternalMap$Segment;Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;Ljava/lang/Object;)V,1,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,setValue(Lcom/google/common/collect/MapMakerInternalMap$Segment;Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;Ljava/lang/Object;)V,2,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,newEntry(Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueSegment;Ljava/lang/Object;ILcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;)Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;,0,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,newEntry(Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueSegment;Ljava/lang/Object;ILcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;)Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;,1,false,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,newEntry(Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueSegment;Ljava/lang/Object;ILcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;)Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;,2,true,UNKNOWN
com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,method,public,newEntry(Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueSegment;Ljava/lang/Object;ILcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;)Lcom/google/common/collect/MapMakerInternalMap$StrongKeyDummyValueEntry;,3,false,UNKNOWN
com.google.common.collect.Sets$Accumulator,method,private,combine(Lcom/google/common/collect/Sets$Accumulator;)Lcom/google/common/collect/Sets$Accumulator;,0,false,NON_NULL
com.google.common.collect.Sets$Accumulator,method,private,add(Ljava/lang/Enum;)V,0,false,UNKNOWN
com.google.common.reflect.TypeResolver$TypeVariableKey,method,private,forLookup(Ljava/lang/reflect/Type;)Lcom/google/common/reflect/TypeResolver$TypeVariableKey;,0,false,UNKNOWN
com.google.common.reflect.TypeResolver$TypeVariableKey,method,private,<init>(Ljava/lang/reflect/TypeVariable;)V,0,false,NON_NULL
com.google.common.reflect.TypeResolver$TypeVariableKey,method,public,equals(Ljava/lang/Object;)Z,0,false,UNKNOWN
com.google.common.reflect.TypeResolver$TypeVariableKey,method,private,equalsType(Ljava/lang/reflect/Type;)Z,0,false,UNKNOWN
com.google.common.reflect.TypeResolver$TypeVariableKey,method,private,equalsTypeVariable(Ljava/lang/reflect/TypeVariable;)Z,0,false,NON_NULL
com.google.common.math.Quantiles$ScaleAndIndexes,method,public,compute(Ljava/util/Collection;)Ljava/util/Map;,0,false,UNKNOWN
com.google.common.math.Quantiles$ScaleAndIndexes,method,public,compute([D)Ljava/util/Map;,0,false,NON_NULL
com.google.common.math.Quantiles$ScaleAndIndexes,method,private,<init>(I[I)V,0,true,UNKNOWN
com.google.common.math.Quantiles$ScaleAndIndexes,method,private,<init>(I[I)V,1,false,NON_NULL
com.google.common.math.Quantiles$ScaleAndIndexes,method,public,compute([I)Ljava/util/Map;,0,false,UNKNOWN
com.google.common.math.Quantiles$ScaleAndIndexes,method,public,compute([J)Ljava/util/Map;,0,false,UNKNOWN
com.google.common.math.Quantiles$ScaleAndIndexes,method,private,<init>(I[ILcom/google/common/math/Quantiles$1;)V,0,true,UNKNOWN
com.google.common.math.Quantiles$ScaleAndIndexes,method,private,<init>(I[ILcom/google/common/math/Quantiles$1;)V,1,false,UNKNOWN
com.google.common.math.Quantiles$ScaleAndIndexes,method,private,<init>(I[ILcom/google/common/math/Quantiles$1;)V,2,false,UNKNOWN
com.google.common.util.concurrent.ForwardingFuture$SimpleForwardingFuture,method,protected,<init>(Ljava/util/concurrent/Future;)V,0,false,NON_NULL
com.google.common.util.concurrent.Callables$2,method,private,<init>(Lcom/google/common/util/concurrent/ListeningExecutorService;Ljava/util/concurrent/Callable;)V,0,false,UNKNOWN
com.google.common.util.concurrent.Callables$2,method,private,<init>(Lcom/google/common/util/concurrent/ListeningExecutorService;Ljava/util/concurrent/Callable;)V,1,false,UNKNOWN
com.google.common.collect.TreeMultiset,method,private,distinctElements(Lcom/google/common/collect/TreeMultiset$AvlNode;)I,0,false,NULLABLE
com.google.common.collect.TreeMultiset,method,private,<init>(Ljava/util/Comparator;)V,0,false,UNKNOWN
com.google.common.collect.TreeMultiset,method,private,access$1200(Lcom/google/common/collect/TreeMultiset;)Lcom/google/common/collect/TreeMultiset$AvlNode;,0,false,NON_NULL
com.google.common.collect.TreeMultiset,method,private,wrapEntry(Lcom/google/common/collect/TreeMultiset$AvlNode;)Lcom/google/common/collect/Multiset$Entry;,0,false,UNKNOWN
com.google.common.collect.TreeMultiset,method,public,subMultiset(Ljava/lang/Object;Lcom/google/common/collect/BoundType;Ljava/lang/Object;Lcom/google/common/collect/BoundType;)Lcom/google/common/collect/SortedMultiset;,0,false,UNKNOWN
