"","rootClass","abstract","class","attribute","name","use","index","primitive","jar","jar.public","jar.original","nullness.jaif","jaif","jaif.known","jaif.integrity.disagree","definition","definition.known","nullness.definition","compatible"
"22","org.apache.commons.io.input.XmlStreamReader","false","org.apache.commons.io.input.XmlStreamReader","method","calculateRawEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)","parameter",2,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"23","org.apache.commons.io.input.XmlStreamReader","false","org.apache.commons.io.input.XmlStreamReader","method","calculateHttpEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)","parameter",1,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"24","org.apache.commons.io.input.XmlStreamReader","false","org.apache.commons.io.input.XmlStreamReader","method","calculateHttpEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)","parameter",3,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"25","org.apache.commons.io.input.XmlStreamReader","false","org.apache.commons.io.input.XmlStreamReader","method","getContentTypeMime(Ljava/lang/String;)","parameter",0,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"26","org.apache.commons.io.input.XmlStreamReader","false","org.apache.commons.io.input.XmlStreamReader","method","getContentTypeEncoding(Ljava/lang/String;)","parameter",0,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"27","org.apache.commons.io.input.XmlStreamReader","false","org.apache.commons.io.input.XmlStreamReader","method","getXmlProlog(Ljava/io/InputStream;Ljava/lang/String;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"28","org.apache.commons.io.input.XmlStreamReader","false","org.apache.commons.io.input.XmlStreamReader","method","getXmlProlog(Ljava/io/InputStream;Ljava/lang/String;)","parameter",1,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"29","org.apache.commons.io.input.XmlStreamReader","false","org.apache.commons.io.input.XmlStreamReader","method","isAppXml(Ljava/lang/String;)","parameter",0,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"30","org.apache.commons.io.input.XmlStreamReader","false","org.apache.commons.io.input.XmlStreamReader","method","isTextXml(Ljava/lang/String;)","parameter",0,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"31","org.apache.commons.io.Charsets","false","org.apache.commons.io.Charsets","method","toCharset(Ljava/nio/charset/Charset;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"32","org.apache.commons.io.Charsets","false","org.apache.commons.io.Charsets","method","toCharset(Ljava/lang/String;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"33","java.io.InputStream","false","org.apache.commons.io.input.ProxyInputStream","method","read([B)","parameter",0,"false","jar","jar.public",NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"34","org.apache.commons.io.input.Tailer","false","org.apache.commons.io.input.Tailer","method","<init>(Ljava/io/File;Ljava/nio/charset/Charset;Lorg/apache/commons/io/input/TailerListener;JZZI)","parameter",2,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"35","org.apache.commons.io.input.Tailer","false","org.apache.commons.io.input.Tailer","method","create(Ljava/io/File;Ljava/nio/charset/Charset;Lorg/apache/commons/io/input/TailerListener;JZZI)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"36","org.apache.commons.io.input.Tailer","false","org.apache.commons.io.input.Tailer","method","readLines(Ljava/io/RandomAccessFile;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"37","org.apache.commons.io.filefilter.PrefixFileFilter","false","org.apache.commons.io.filefilter.PrefixFileFilter","method","<init>([Ljava/lang/String;Lorg/apache/commons/io/IOCase;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"38","org.apache.commons.io.filefilter.PrefixFileFilter","false","org.apache.commons.io.filefilter.PrefixFileFilter","method","<init>(Ljava/util/List;Lorg/apache/commons/io/IOCase;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"39","java.io.FilenameFilter","false","org.apache.commons.io.filefilter.PrefixFileFilter","method","accept(Ljava/io/File;)","parameter",0,"false","jar","jar.public",NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"40","java.io.Reader","false","org.apache.commons.io.input.CharSequenceReader","method","read([CII)","parameter",0,"false","jar","jar.public",NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"41","org.apache.commons.io.comparator.CompositeFileComparator","false","org.apache.commons.io.comparator.CompositeFileComparator","method","<init>([Ljava/util/Comparator;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"42","org.apache.commons.io.comparator.CompositeFileComparator","false","org.apache.commons.io.comparator.CompositeFileComparator","method","<init>(Ljava/lang/Iterable;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"43","org.apache.commons.io.comparator.ExtensionFileComparator","false","org.apache.commons.io.comparator.ExtensionFileComparator","method","compare(Ljava/io/File;Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"44","org.apache.commons.io.comparator.ExtensionFileComparator","false","org.apache.commons.io.comparator.ExtensionFileComparator","method","compare(Ljava/io/File;Ljava/io/File;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"45","java.io.ObjectInputStream","false","org.apache.commons.io.input.ClassLoaderObjectInputStream","method","resolveClass(Ljava/io/ObjectStreamClass;)","parameter",0,"false","jar","jar.public",NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"46","java.io.ObjectInputStream","false","org.apache.commons.io.input.ClassLoaderObjectInputStream","method","resolveProxyClass([Ljava/lang/String;)","parameter",0,"false","jar","jar.public",NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"47","java.io.Reader","false","org.apache.commons.io.input.ProxyReader","method","read([C)","parameter",0,"false","jar","jar.public",NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"48","java.lang.Readable","false","org.apache.commons.io.input.ProxyReader","method","read(Ljava/nio/CharBuffer;)","parameter",0,"false","jar","jar.public",NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"49","org.apache.commons.io.CopyUtils","false","org.apache.commons.io.CopyUtils","method","copy([BLjava/io/OutputStream;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"50","org.apache.commons.io.CopyUtils","false","org.apache.commons.io.CopyUtils","method","copy(Ljava/io/InputStream;Ljava/io/OutputStream;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"51","org.apache.commons.io.CopyUtils","false","org.apache.commons.io.CopyUtils","method","copy(Ljava/io/InputStream;Ljava/io/OutputStream;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"52","org.apache.commons.io.CopyUtils","false","org.apache.commons.io.CopyUtils","method","copy(Ljava/io/Reader;Ljava/io/Writer;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"53","org.apache.commons.io.CopyUtils","false","org.apache.commons.io.CopyUtils","method","copy(Ljava/io/Reader;Ljava/io/Writer;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"54","org.apache.commons.io.CopyUtils","false","org.apache.commons.io.CopyUtils","method","copy(Ljava/lang/String;Ljava/io/Writer;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"55","java.io.OutputStream","false","org.apache.commons.io.output.ProxyOutputStream","method","write([B)","parameter",0,"false","jar","jar.public",NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"56","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","closeQuietly(Ljava/io/Closeable;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"57","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","closeQuietly([Ljava/io/Closeable;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"58","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","closeQuietly(Ljava/net/Socket;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"59","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","closeQuietly(Ljava/nio/channels/Selector;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"60","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","closeQuietly(Ljava/net/ServerSocket;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"61","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","buffer(Ljava/io/OutputStream;)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"62","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","buffer(Ljava/io/OutputStream;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"63","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","buffer(Ljava/io/OutputStream;I)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"64","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","buffer(Ljava/io/OutputStream;I)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"65","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","buffer(Ljava/io/InputStream;)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"66","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","buffer(Ljava/io/InputStream;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"67","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","buffer(Ljava/io/InputStream;I)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"68","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","buffer(Ljava/io/InputStream;I)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"69","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","toByteArray(Ljava/io/InputStream;I)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"70","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","toByteArray(Ljava/io/InputStream;I)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"71","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","toByteArray(Ljava/lang/String;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"72","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","toByteArray(Ljava/net/URI;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"73","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","toByteArray(Ljava/net/URL;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"74","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","toByteArray(Ljava/net/URLConnection;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"75","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","toString(Ljava/net/URI;Ljava/nio/charset/Charset;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"76","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","toString(Ljava/net/URL;Ljava/nio/charset/Charset;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"77","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","toString([B)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"78","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","toString([BLjava/lang/String;)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"79","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","resourceToURL(Ljava/lang/String;Ljava/lang/ClassLoader;)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"80","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","resourceToURL(Ljava/lang/String;Ljava/lang/ClassLoader;)","parameter",1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"81","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","readLines(Ljava/io/Reader;)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"82","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","lineIterator(Ljava/io/Reader;)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"83","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","lineIterator(Ljava/io/InputStream;Ljava/nio/charset/Charset;)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"84","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","toInputStream(Ljava/lang/CharSequence;Ljava/nio/charset/Charset;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"85","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","toInputStream(Ljava/lang/String;Ljava/nio/charset/Charset;)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"86","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","toInputStream(Ljava/lang/String;Ljava/nio/charset/Charset;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"87","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","toInputStream(Ljava/lang/String;Ljava/lang/String;)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"88","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","toInputStream(Ljava/lang/String;Ljava/lang/String;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"89","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","write([BLjava/io/OutputStream;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"90","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","writeChunked([BLjava/io/OutputStream;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"91","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","writeChunked([BLjava/io/OutputStream;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"92","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","write([BLjava/io/Writer;Ljava/nio/charset/Charset;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"93","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","write([CLjava/io/Writer;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"94","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","writeChunked([CLjava/io/Writer;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"95","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","writeChunked([CLjava/io/Writer;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"96","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","write([CLjava/io/OutputStream;Ljava/nio/charset/Charset;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"97","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","write(Ljava/lang/CharSequence;Ljava/io/Writer;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"98","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","write(Ljava/lang/CharSequence;Ljava/io/OutputStream;Ljava/nio/charset/Charset;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"99","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","write(Ljava/lang/String;Ljava/io/Writer;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"100","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","write(Ljava/lang/String;Ljava/io/OutputStream;Ljava/nio/charset/Charset;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"101","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","write(Ljava/lang/String;Ljava/io/OutputStream;Ljava/nio/charset/Charset;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"102","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","write(Ljava/lang/StringBuffer;Ljava/io/Writer;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"103","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","write(Ljava/lang/StringBuffer;Ljava/io/Writer;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"104","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","write(Ljava/lang/StringBuffer;Ljava/io/OutputStream;Ljava/lang/String;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"105","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","write(Ljava/lang/StringBuffer;Ljava/io/OutputStream;Ljava/lang/String;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"106","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","writeLines(Ljava/util/Collection;Ljava/lang/String;Ljava/io/OutputStream;Ljava/nio/charset/Charset;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"107","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","writeLines(Ljava/util/Collection;Ljava/lang/String;Ljava/io/OutputStream;Ljava/nio/charset/Charset;)","parameter",1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
